,period1,period2,entryfilter1,entryfilter2,closefilter1,closefilter2,mutation,profit,probability
396,1.0,8.0,-0.07455759360488382,0.0072824270346093095,0.012447011202404684,0.014119586846703516,0.9819939021052779,0.2039349277643077,0.4594594594594595
397,1.0,8.0,-0.07595728184331357,0.016852555204057415,-0.004462472203139736,0.02044301326367723,0.2196631921959109,0.2039349277643077,0.47347347347347346
398,1.0,8.0,-0.07541629993425532,0.07216897596321933,0.009498739001325168,0.0461828909617564,0.9099996279104525,0.2039349277643077,0.35735735735735735
399,1.0,8.0,-0.0757231028008077,-0.027535816289670195,-0.015544820991622618,0.02052969940298699,0.9192069447502478,0.2039349277643077,0.37037037037037035
400,1.0,8.0,-0.07541629993425532,0.08759564180593435,0.012264558449102972,0.020737809118452716,0.008265765190695551,0.2039349277643077,0.4694694694694695
401,1.0,36.0,-0.0757231028008077,0.036861679005980835,-0.08857065515270571,0.02052969940298699,0.7698981053415825,0.2039349277643077,0.4914914914914915
402,1.0,8.0,-0.07607439779806591,0.07322784050988734,0.029368283407548518,0.014119586846703516,0.7730208743392761,0.2039349277643077,0.41041041041041043
403,1.0,8.0,-0.07455759360488382,0.05532889710498287,0.026310099619822974,0.023312046580495793,0.614167376460354,0.2039349277643077,0.34734734734734735
404,1.0,8.0,-0.0757231028008077,0.023262813082336645,-0.09555571527961351,0.0534401277397378,0.22631400406381053,0.2039349277643077,0.45045045045045046
405,1.0,8.0,-0.07455759360488382,0.06521809716127891,-0.06753983674765976,0.022027986719067888,0.8149331071446153,0.2039349277643077,0.47047047047047047
406,1.0,8.0,-0.07595728184331357,-0.004918290695455435,-0.09709571070014891,0.05738767686309229,0.3752208410285587,0.2039349277643077,0.3613613613613614
407,1.0,8.0,-0.07468719133054975,0.09100953950522364,-0.09869195052403588,0.06103724191899326,0.1802847173407911,0.2039349277643077,0.32232232232232233
408,1.0,8.0,-0.07455759360488382,0.023597579427004883,-0.08857065515270571,0.05225649215744657,0.10282514061865244,0.2039349277643077,0.35235235235235235
409,1.0,8.0,-0.07544762799240515,-0.028769223886822307,-0.0662091608992185,0.012708135112304467,0.4370831595064649,0.2039349277643077,0.34034034034034033
410,1.0,8.0,-0.07541629993425532,-0.03167608856268134,0.027031020218713897,0.02044301326367723,0.33969852480400364,0.2039349277643077,0.3743743743743744
411,1.0,8.0,-0.07595728184331357,0.05626595242217147,-0.024228367541889465,0.03675319655354242,0.1448159410069113,0.2039349277643077,0.3763763763763764
412,1.0,8.0,-0.07595415092340396,0.07516129924928325,0.029368283407548518,0.0461828909617564,0.8433367408653298,0.2039349277643077,
413,1.0,8.0,-0.07595728184331357,0.016852555204057415,-0.03306098621834555,0.07351060957129016,0.36620731019484776,0.2039349277643077,
414,1.0,8.0,-0.07805922379333818,0.0965623672634992,-0.06178388919540903,0.020737809118452716,0.23529480704579553,0.2039349277643077,0.4754754754754755
415,1.0,8.0,-0.07757863159112509,0.028413741546387927,-0.08347658291516524,0.033860451704599615,0.10367924926484462,0.2039349277643077,
416,1.0,8.0,-0.07595728184331357,0.0002207634620089438,-0.017387811871436412,0.07504542644785614,0.434296377497163,0.2039349277643077,
417,1.0,8.0,-0.07591545410929657,0.016852555204057415,-0.07769583538755748,0.062159098947782154,0.9534699092955821,0.2039349277643077,0.38538538538538536
418,1.0,8.0,-0.07607439779806591,0.0072824270346093095,-0.08857065515270571,0.02408815865748519,0.37909850088351027,0.2039349277643077,0.39039039039039036
419,1.0,8.0,-0.07455759360488382,0.08229212287557278,0.007651487035490276,0.011350923274023872,0.9690996548420283,0.2039349277643077,0.4674674674674675
420,1.0,8.0,-0.07595728184331357,0.018181842412114957,-0.08896468765691001,0.05150863003872491,0.6580256273143786,0.2039349277643077,0.34134134134134136
421,1.0,8.0,-0.07681655167928331,0.07256865573963711,-0.00658108881020969,0.012708135112304467,0.5468302081738429,0.2039349277643077,0.4574574574574575
422,1.0,8.0,-0.07595728184331357,0.07383402779178022,-0.05435948592227855,0.01765990874520848,0.7887313805287018,0.2039349277643077,0.4164164164164164
423,1.0,8.0,-0.07455759360488382,0.05764763686235683,0.029368283407548518,0.017039941341582238,0.6191797348411201,0.2039349277643077,0.36936936936936937
424,1.0,8.0,-0.07455759360488382,0.09520464532496356,0.03166845767543364,0.020737809118452716,0.8712384315953802,0.2039349277643077,0.44044044044044045
425,1.0,8.0,-0.07607439779806591,0.07322784050988734,0.029368283407548518,0.0461828909617564,0.5877056156076905,0.2039349277643077,0.4874874874874875
426,1.0,8.0,-0.07541629993425532,-7.747003629317295e-05,-0.007846177286797124,0.019299098193918465,0.20883665154857778,0.2039349277643077,0.4244244244244244
427,1.0,8.0,-0.07681655167928331,0.07256865573963711,-0.00658108881020969,0.010807575911142758,0.5161842939087832,0.2039349277643077,0.3683683683683684
428,1.0,8.0,-0.07455759360488382,0.05764763686235683,0.029368283407548518,0.0466676613623595,0.06069185406697131,0.2039349277643077,0.3793793793793794
429,1.0,8.0,-0.0757231028008077,0.016852555204057415,-0.08347658291516524,0.0426048778798839,0.6597928500559896,0.2039349277643077,
430,1.0,8.0,-0.07595728184331357,-0.012768774940310923,0.0015624225719265417,0.03317279513461477,0.48576121307026454,0.2039349277643077,
431,1.0,8.0,-0.07681655167928331,0.05443064719366042,-0.044824558421071206,0.07430858329021564,0.7121434085318485,0.2039349277643077,
432,1.0,8.0,-0.0757231028008077,0.09055193874476092,-0.016807824003048505,0.02044301326367723,0.1423827725800324,0.2039349277643077,
433,1.0,8.0,-0.07595728184331357,-0.0006725745256477705,-0.05341275986251224,0.010683734683153048,0.11864623594881929,0.2039349277643077,
434,1.0,8.0,-0.07805922379333818,0.03589287706121283,-0.060452915549579656,0.03194541836362577,0.21640351812580494,0.2039349277643077,
435,1.0,8.0,-0.0757231028008077,0.05778411551351051,-0.061675319120287876,0.07101502119621572,0.06242566473687383,0.2039349277643077,
436,1.0,8.0,-0.0757231028008077,0.025268576886331495,-0.06931542877090056,0.020737809118452716,0.1782671438743858,0.2039349277643077,
437,1.0,8.0,-0.07544762799240515,0.052106288735367406,-0.052648076161126926,0.019871662194838186,0.2368543610935735,0.2039349277643077,
438,1.0,8.0,-0.07455759360488382,-0.012768774940310923,0.016065344722146796,0.01080353871912021,0.9784792786370348,0.2039349277643077,
439,1.0,8.0,-0.07595728184331357,0.05828479870636363,-0.057027052081370044,0.02424779436956659,0.04429420448557864,0.2039349277643077,
440,1.0,8.0,-0.0757231028008077,-0.00948250309066434,0.0318038902601005,0.05323826549157579,0.42676226348076973,0.2039349277643077,
441,1.0,8.0,-0.07455759360488382,0.056399503670302276,-0.01746841748250698,0.011335738264326808,0.5073026144825068,0.2039349277643077,
442,1.0,8.0,-0.07595415092340396,0.0072824270346093095,-0.03254961395555751,0.019552350903942653,0.5514239822391211,0.2039349277643077,
443,1.0,8.0,-0.07595728184331357,0.07383402779178022,-0.057486644171362934,0.01765990874520848,0.5584797510249475,0.2039349277643077,
444,1.0,8.0,-0.07595728184331357,0.0903388873650644,0.01479773513889264,0.014119586846703516,0.18904622747138944,0.2039349277643077,
445,1.0,8.0,-0.0757231028008077,0.0404368281573973,-0.0662091608992185,0.012708135112304467,0.5229016699749975,0.2039349277643077,
446,1.0,8.0,-0.07681655167928331,-0.0014611978450506935,-0.0749383814437826,0.06772119728325218,0.7772486820282288,0.2039349277643077,
447,1.0,36.0,-0.07455759360488382,-0.009469417782062645,-0.08857065515270571,0.02052969940298699,0.5511935155067229,0.2039349277643077,
448,1.0,8.0,-0.07595415092340396,0.08511861842115895,-0.0708726337605135,0.056542157657446024,0.31462981729858286,0.2039349277643077,
449,1.0,8.0,-0.07455759360488382,0.05764763686235683,0.029368283407548518,0.042045544320889194,0.4168046091541878,0.2039349277643077,
450,1.0,8.0,-0.07805922379333818,-0.018731148071859494,-0.08176640535191976,0.06565949974511798,0.462956045247055,0.2039349277643077,
451,1.0,8.0,-0.0757231028008077,-0.02421557095936075,-0.021915806315199515,0.019871662194838186,0.17783887818255473,0.2039349277643077,
452,1.0,8.0,-0.07681655167928331,-0.025160149251174893,-0.02539743616047277,0.015487108513704231,0.24228038029153454,0.2039349277643077,
453,1.0,8.0,-0.07607439779806591,0.08321942962790052,-0.03588280843544349,0.02408815865748519,0.14903330166295858,0.2039349277643077,
454,1.0,8.0,-0.07455759360488382,-0.013753698854785876,-0.08842245955007628,0.07411790351523087,0.7389970424788014,0.2039349277643077,
455,1.0,8.0,-0.07591545410929657,0.016852555204057415,0.017370122166041807,0.021778058697014394,0.673549963392937,0.2039349277643077,
456,1.0,8.0,-0.07607439779806591,-0.018731148071859494,-0.013434057419401985,0.02044301326367723,0.14171829820653292,0.2039349277643077,
457,1.0,8.0,-0.07544762799240515,0.015340305793749232,0.029368283407548518,0.0466676613623595,0.14815270256639046,0.2039349277643077,
458,1.0,8.0,-0.07607439779806591,0.03482152686082607,0.0042239578209185835,0.02052969940298699,0.3460980203898867,0.2039349277643077,
459,1.0,8.0,-0.07455759360488382,0.07629998119749948,-0.019018404883005366,0.019827751767359333,0.5103825786668524,0.2039349277643077,
460,1.0,8.0,-0.0757231028008077,0.0636631769800928,-0.09869195052403588,0.054102884244726146,0.3843980108473132,0.2039349277643077,
461,1.0,8.0,-0.07541629993425532,-0.00994184141096073,-0.02918299416768684,0.014119586846703516,0.22439741462328977,0.2039349277643077,
462,1.0,8.0,-0.07595728184331357,-0.01887902007418585,-0.02554793841163193,0.022027986719067888,0.8668214917711977,0.2039349277643077,
463,1.0,8.0,-0.07595728184331357,0.03521298199574047,-0.08842245955007628,0.03068444691238567,0.38486065537967307,0.2039349277643077,
464,1.0,8.0,-0.0757231028008077,0.05009560478126118,-0.04376470118190989,0.022027986719067888,0.6566161545641815,0.2039349277643077,
465,1.0,8.0,-0.07681655167928331,-0.020757387528526253,-0.017361765014994174,0.015487108513704231,0.4965815402223146,0.2039349277643077,
466,1.0,8.0,-0.07541629993425532,-0.016913806091211916,-0.03323774388020287,0.019871662194838186,0.5875518105468287,0.2039349277643077,
467,1.0,8.0,-0.07681655167928331,-0.027535816289670195,0.01727460468817818,0.01417703747276855,0.3942493880772572,0.2039349277643077,
468,1.0,8.0,-0.07595415092340396,0.016852555204057415,-0.026562765856247464,0.017009318060992734,0.6206732665776518,0.2039349277643077,
469,1.0,8.0,-0.07468520952705147,-0.01335474962385512,-0.0329437859606576,0.021927877313345667,0.7435669119123124,0.2039349277643077,
470,1.0,8.0,-0.07681655167928331,0.028792560106349757,-0.09257858198329852,0.0461828909617564,0.31528063227553194,0.2039349277643077,
471,1.0,8.0,-0.07595728184331357,0.0636631769800928,-0.06753983674765976,0.019871662194838186,0.5966552756361083,0.2039349277643077,
472,1.0,8.0,-0.07681655167928331,-0.017293311613740592,0.029368283407548518,0.0461828909617564,0.5362904773772669,0.2039349277643077,
473,1.0,8.0,-0.07591545410929657,-0.032379781189240495,-0.071292636682074,0.07654385955853074,0.3459336112936866,0.2039349277643077,
474,1.0,8.0,-0.07455759360488382,0.05009560478126118,-0.04376470118190989,0.023621809096205926,0.5076432755012253,0.2039349277643077,
475,1.0,8.0,-0.07681655167928331,-0.0026813944225074077,0.0009005943962893947,0.022027986719067888,0.41972440367947994,0.2039349277643077,
476,1.0,8.0,-0.07607439779806591,0.09481828854132338,-0.05238461803158365,0.025405260734897045,0.23291908256011373,0.2039349277643077,
477,1.0,8.0,-0.07455759360488382,0.06164520770576906,0.02986495375515516,0.014119586846703516,0.8672331258347444,0.2039349277643077,
478,1.0,8.0,-0.07468520952705147,0.008056920959907593,-0.03212621096051664,0.011335738264326808,0.6566568501678843,0.2039349277643077,
479,1.0,8.0,-0.07541629993425532,0.07216897596321933,0.009498739001325168,0.022027986719067888,0.6976581882074299,0.2039349277643077,
480,1.0,8.0,-0.07541629993425532,0.05446145416177384,0.02357431546265032,0.012212747053790093,0.062318199504682426,0.2039349277643077,
481,1.0,8.0,-0.07757863159112509,0.041375450893835014,0.029368283407548518,0.014925171158486863,0.04994414983877449,0.2039349277643077,
482,1.0,8.0,-0.0757231028008077,0.0860376989655853,0.02986495375515516,0.017039941341582238,0.8548710067446635,0.2039349277643077,
483,1.0,8.0,-0.07595415092340396,-0.0177015732730961,-0.09168334701693191,0.02526019802474122,0.8551338627171796,0.2039349277643077,
484,1.0,8.0,-0.07544762799240515,0.07382528081527229,-0.04480345251733993,0.014475732408732872,0.841624821756926,0.2039349277643077,
485,1.0,8.0,-0.07455759360488382,0.09147218114112524,0.00030386670394537407,0.023312046580495793,0.41021576361481527,0.2039349277643077,
486,1.0,8.0,-0.07455759360488382,-0.01773163059876537,-0.041271100222555916,0.023312046580495793,0.32676386109883737,0.2039349277643077,
487,1.0,8.0,-0.07455759360488382,0.023262813082336645,0.021973854465873965,0.020737809118452716,0.8418510030700496,0.2039349277643077,
488,1.0,8.0,-0.07455759360488382,0.015956736667832566,-0.029457166160174977,0.019871662194838186,0.7074827510132004,0.2039349277643077,
489,1.0,8.0,-0.07541629993425532,0.024516878325037766,-0.0007146831541958304,0.014119586846703516,0.6724345116343445,0.2039349277643077,
490,1.0,8.0,-0.07681655167928331,-0.010046184523982135,-0.09257858198329852,0.05108459728914738,0.017356149744496396,0.2039349277643077,
491,1.0,8.0,-0.07544762799240515,0.07287857697138386,-0.07964060368140434,0.06295210336713405,0.7870350459907578,0.2039349277643077,
492,1.0,8.0,-0.07591545410929657,-0.004918290695455435,-0.06032234424951138,0.0461828909617564,0.2922301676749055,0.2039349277643077,
493,1.0,8.0,-0.07681655167928331,0.025230288359025466,-0.09709571070014891,0.040243893909538836,0.13364400885761307,0.2039349277643077,0.3863863863863864
494,1.0,8.0,-0.07455759360488382,0.08612085395049004,0.007651487035490276,0.011350923274023872,0.5208548511202716,0.2039349277643077,
495,1.0,8.0,-0.07681655167928331,0.018181842412114957,-0.041659423071805396,0.014475732408732872,0.7912512302602803,0.2039349277643077,
496,1.0,8.0,-0.0757231028008077,0.016852555204057415,-0.03060116831217341,0.011350923274023872,0.4796866421282363,0.2039349277643077,
497,1.0,8.0,-0.07607439779806591,-0.032383378174093605,-0.0708726337605135,0.06055102128376183,0.051972835715531795,0.2039349277643077,
498,1.0,8.0,-0.07455759360488382,0.027952836328914515,0.008527842551068449,0.020737809118452716,0.2926488817229831,0.2039349277643077,
499,1.0,8.0,-0.07607439779806591,0.09520464532496356,0.03166845767543364,0.017690872812633526,0.5514562935510644,0.2039349277643077,
500,1.0,8.0,-0.07595728184331357,0.0860376989655853,-0.023099093179716174,0.012212747053790093,0.1522621990391838,0.2039349277643077,
501,1.0,8.0,-0.07607439779806591,0.05884749459209923,-0.08857065515270571,0.06048840855566523,0.5972120912291766,0.2039349277643077,
502,1.0,8.0,-0.07455759360488382,0.07383402779178022,-0.05435948592227855,0.019299098193918465,0.5034123906001178,0.2039349277643077,
503,1.0,8.0,-0.07681655167928331,0.018181842412114957,-0.0317866028437727,0.0644563741268428,0.7251913188769249,0.2039349277643077,
504,1.0,8.0,-0.0757231028008077,0.08759564180593435,0.012264558449102972,0.020737809118452716,0.9000936465839773,0.2039349277643077,
505,1.0,8.0,-0.0757231028008077,0.08229212287557278,-0.0834979865739574,0.025668292652930386,0.19988393416709882,0.2039349277643077,
506,1.0,8.0,-0.0757231028008077,0.044863996594650096,-0.07172509958278728,0.041766830010439376,0.27598389476219376,0.2039349277643077,
507,1.0,8.0,-0.07595728184331357,0.02664159765409088,0.03741883561786388,0.011580237480400782,0.20045791240808175,0.2039349277643077,
508,1.0,8.0,-0.04703461201541129,-0.026168847200174192,-0.08842245955007628,0.02095098020441613,0.053956722258541756,0.23075853655349654,0.4934934934934935
509,1.0,36.0,-0.0773697103935859,-0.03846277918339378,0.029368283407548518,0.0461828909617564,0.49734663413186087,0.23096094879624748,
510,1.0,36.0,-0.07455759360488382,0.05764763686235683,0.029368283407548518,0.0466676613623595,0.5420976106672817,0.23173995893772112,0.4944944944944945
511,1.0,36.0,0.016565902047038644,-0.05080594411648445,-0.056774562198796466,0.04562010674079142,0.5920540376421898,0.2653592187650276,0.4964964964964965
512,1.0,8.0,-0.0757231028008077,0.012393545780581675,-0.08405138491202378,0.014119586846703516,0.9072757390641053,0.34288478597218186,0.975975975975976
513,1.0,8.0,-0.07595728184331357,-0.019914442170268498,-0.07257060140108257,0.019871662194838186,0.26076738528634313,0.34288478597218186,0.7937937937937938
514,1.0,8.0,-0.0757231028008077,0.033730997460308304,-0.07730424299542554,0.014475732408732872,0.17535030801325313,0.34288478597218186,0.7637637637637638
515,1.0,8.0,-0.07607439779806591,0.016852555204057415,-0.0749383814437826,0.020881774931340316,0.9739746375615366,0.34288478597218186,0.5525525525525525
516,1.0,8.0,-0.07681655167928331,-0.0014611978450506935,-0.0709717329811245,0.020737809118452716,0.6839484926229557,0.34288478597218186,
517,1.0,8.0,-0.07468719133054975,0.046111468838882674,-0.08857065515270571,0.023312046580495793,0.49704145992236204,0.34288478597218186,0.7087087087087087
518,1.0,8.0,-0.07595728184331357,0.0636631769800928,-0.07732841085294032,0.020737809118452716,0.4367626672431534,0.34288478597218186,
519,1.0,8.0,-0.07681655167928331,0.044863996594650096,-0.09257858198329852,0.022149481185533795,0.5046988374429505,0.34288478597218186,
520,1.0,8.0,-0.07455759360488382,0.07256865573963711,-0.09168334701693191,0.02044301326367723,0.5704640422934373,0.34288478597218186,0.9819819819819819
521,1.0,8.0,-0.07595728184331357,0.09241818412432434,-0.07769583538755748,0.014119586846703516,0.8642321302077622,0.34288478597218186,0.933933933933934
522,1.0,8.0,-0.07591545410929657,0.02631705587110003,-0.09869195052403588,0.015487108513704231,0.8586519932118559,0.34288478597218186,0.9579579579579579
523,1.0,8.0,-0.07595728184331357,-0.0022509077447762094,-0.08305365872427267,0.022027986719067888,0.2846823475289989,0.34288478597218186,
524,1.0,8.0,-0.07595415092340396,0.08263538013494107,-0.09297270732639343,0.012212747053790093,0.9017134152678136,0.34288478597218186,0.7547547547547547
525,1.0,8.0,-0.0757231028008077,0.07874258899083528,-0.09442509140767669,0.012212747053790093,0.7250454916314445,0.34288478597218186,0.9129129129129129
526,1.0,8.0,-0.07595728184331357,0.015956736667832566,-0.0751326552557226,0.011350923274023872,0.829733197843344,0.34288478597218186,0.8928928928928929
527,1.0,8.0,-0.0757231028008077,0.06748194571144991,-0.09114733817399193,0.014231481301800561,0.9110536486775116,0.34288478597218186,
528,1.0,8.0,-0.07544762799240515,0.074405586990999,-0.09575615987390468,0.011350923274023872,0.6064687255983374,0.34288478597218186,0.9419419419419419
529,1.0,8.0,-0.07595728184331357,0.006717678002197622,-0.0751326552557226,0.02052969940298699,0.6217320207468342,0.34288478597218186,0.9619619619619619
530,1.0,8.0,-0.07595415092340396,-0.032383378174093605,-0.09709571070014891,0.022027986719067888,0.7171960467341656,0.34288478597218186,0.7657657657657657
531,1.0,8.0,-0.07455759360488382,0.023262813082336645,-0.07172509958278728,0.014054193336389437,0.5001125555422147,0.34288478597218186,0.6186186186186187
532,1.0,8.0,-0.07681655167928331,0.03482152686082607,-0.09257858198329852,0.020737809118452716,0.5981816354286762,0.34288478597218186,0.6116116116116116
533,1.0,8.0,-0.07586519007108594,0.08000648610977268,-0.08634759196045856,0.02044301326367723,0.07555752386165326,0.34288478597218186,0.9479479479479479
534,1.0,8.0,-0.07595415092340396,0.08837796381486013,-0.09015273740264758,0.020737809118452716,0.78598050850778,0.34288478597218186,0.6806806806806807
535,1.0,8.0,-0.0757231028008077,0.03516335192589537,-0.09721398641357842,0.02185091105854975,0.5126775757068416,0.34288478597218186,0.5625625625625625
536,1.0,8.0,-0.07805922379333818,0.02535307162816225,-0.09612702999360334,0.022027986719067888,0.21350499622590424,0.34288478597218186,0.985985985985986
537,1.0,8.0,-0.07681655167928331,0.0951565491595659,-0.09869195052403588,0.014231481301800561,0.7901166503568784,0.34288478597218186,0.948948948948949
538,1.0,8.0,-0.07607439779806591,0.06288840757920053,-0.09869195052403588,0.017039941341582238,0.42218383901097123,0.34288478597218186,0.8508508508508509
539,1.0,8.0,-0.0757231028008077,0.012593806338445576,-0.07768306179229992,0.014119586846703516,0.5663521349218632,0.34288478597218186,
540,1.0,8.0,-0.07607439779806591,-0.018731148071859494,-0.0869719424459178,0.014925171158486863,0.6646390235583217,0.34288478597218186,
541,1.0,8.0,-0.07607439779806591,-0.032383378174093605,-0.09709571070014891,0.019871662194838186,0.7847014403412482,0.34288478597218186,0.9019019019019019
542,1.0,8.0,-0.07544762799240515,0.08750969138559994,-0.09948332950474979,0.014119586846703516,0.04168418505469018,0.34288478597218186,0.7387387387387387
543,1.0,8.0,-0.07681655167928331,0.020630284170843893,-0.0708726337605135,0.014119586846703516,0.8725114570090924,0.34288478597218186,
544,1.0,8.0,-0.07681655167928331,0.011803516135581948,-0.08347658291516524,0.014475732408732872,0.9534502083730867,0.34288478597218186,
545,1.0,8.0,-0.07595728184331357,0.025040343630561346,-0.0708726337605135,0.014475732408732872,0.930100894689513,0.34288478597218186,0.8208208208208209
546,1.0,8.0,-0.0757231028008077,0.03129997499622236,-0.07667165061908315,0.015711274115734697,0.9245569139909057,0.34288478597218186,
547,1.0,8.0,-0.07541629993425532,0.025630251505157714,-0.0832155421700926,0.015711274115734697,0.7514164990225405,0.34288478597218186,0.8238238238238238
548,1.0,8.0,-0.07805922379333818,0.09544725734807688,-0.0749383814437826,0.012722284019876878,0.784975235667397,0.34288478597218186,0.7227227227227228
549,1.0,8.0,-0.07681655167928331,0.011803516135581948,-0.08347658291516524,0.01080353871912021,0.6733876425249031,0.34288478597218186,0.7887887887887888
550,1.0,8.0,-0.07541629993425532,-0.020757387528526253,-0.08347658291516524,0.015487108513704231,0.8354120237066123,0.34288478597218186,0.5185185185185185
551,1.0,8.0,-0.07805922379333818,-0.032383378174093605,-0.09709571070014891,0.02044301326367723,0.7782299862260047,0.34288478597218186,0.8718718718718719
552,1.0,8.0,-0.07544762799240515,0.08750969138559994,-0.0749383814437826,0.014475732408732872,0.9612886109414176,0.34288478597218186,
553,1.0,8.0,-0.0757231028008077,-0.004449632260387151,-0.07964060368140434,0.019871662194838186,0.6865997427809858,0.34288478597218186,
554,1.0,8.0,-0.07455759360488382,-7.747003629317295e-05,-0.08347658291516524,0.019871662194838186,0.9304981845089229,0.34288478597218186,
555,1.0,8.0,-0.07607439779806591,-0.018731148071859494,-0.0869719424459178,0.020737809118452716,0.88906199488704,0.34288478597218186,0.8918918918918919
556,1.0,8.0,-0.07595415092340396,0.020630284170843893,-0.0708726337605135,0.014119586846703516,0.5734570691463388,0.34288478597218186,0.6436436436436437
557,1.0,8.0,-0.0757231028008077,-0.004918290695455435,-0.09709571070014891,0.020737809118452716,0.8314074286345858,0.34288478597218186,
558,1.0,8.0,-0.07595728184331357,0.06368895821291554,-0.07515204806499656,0.02044301326367723,0.5820617899302811,0.34288478597218186,
559,1.0,8.0,-0.0757231028008077,0.05443064719366042,-0.08347658291516524,0.014087486888481784,0.35300370615028087,0.34288478597218186,
560,1.0,8.0,-0.07455759360488382,0.0404368281573973,-0.0708726337605135,0.02044301326367723,0.6647305248855632,0.34288478597218186,
561,1.0,8.0,-0.07698365469021179,0.06865181038948151,-0.08405138491202378,0.021778058697014394,0.7783547377309386,0.34288478597218186,
562,1.0,8.0,-0.0757231028008077,-0.016913806091211916,-0.08176640535191976,0.022027986719067888,0.9134070546949244,0.34288478597218186,0.4994994994994995
563,1.0,8.0,-0.07468719133054975,0.09520464532496356,-0.08347658291516524,0.014054193336389437,0.7783244528631993,0.34288478597218186,0.7207207207207207
564,1.0,8.0,-0.07455759360488382,0.09147218114112524,-0.09555571527961351,0.014231481301800561,0.10933677699696298,0.34288478597218186,0.6336336336336337
565,1.0,8.0,-0.07696131413114884,0.052106288735367406,-0.09442509140767669,0.012212747053790093,0.8827446858211917,0.34288478597218186,
566,1.0,8.0,-0.07595728184331357,0.0636631769800928,-0.09257858198329852,0.014054193336389437,0.5346054589270776,0.34288478597218186,0.8338338338338338
567,1.0,8.0,-0.07541629993425532,0.052868078743539576,-0.08925873607248686,0.011350923274023872,0.9310031246631566,0.34288478597218186,0.6236236236236237
568,1.0,8.0,-0.07468719133054975,0.016852555204057415,-0.08347658291516524,0.02044301326367723,0.7240180196000291,0.34288478597218186,
569,1.0,8.0,-0.07595728184331357,0.08263538013494107,-0.08933633168914311,0.017690872812633526,0.9994342167852348,0.34288478597218186,0.7837837837837838
570,1.0,8.0,-0.07595728184331357,0.016518931107529555,-0.078145571865036,0.022027986719067888,0.995175264748397,0.34288478597218186,0.7477477477477478
571,1.0,8.0,-0.0773697103935859,0.012613879360960228,-0.08305365872427267,0.014475732408732872,0.5574568103210135,0.34288478597218186,0.934934934934935
572,1.0,8.0,-0.07455759360488382,0.0404368281573973,-0.0708726337605135,0.014119586846703516,0.8987936798824782,0.34288478597218186,0.5475475475475475
573,1.0,8.0,-0.07757863159112509,-0.010530828403334705,-0.08347658291516524,0.014054193336389437,0.28289361592668616,0.34288478597218186,0.9569569569569569
574,1.0,8.0,-0.0757231028008077,-0.032383378174093605,-0.09709571070014891,0.022027986719067888,0.670329903472379,0.34288478597218186,
575,1.0,8.0,-0.07595728184331357,0.06995304262319851,-0.09869195052403588,0.011350923274023872,0.5406250245527247,0.34288478597218186,
576,1.0,8.0,-0.07681655167928331,-0.0014611978450506935,-0.0749383814437826,0.015487108513704231,0.6850977801410847,0.34288478597218186,0.9209209209209209
577,1.0,8.0,-0.07544762799240515,0.019748966579964458,-0.0832155421700926,0.017009318060992734,0.8298405502323745,0.34288478597218186,0.963963963963964
578,1.0,8.0,-0.07595415092340396,0.052106288735367406,-0.07257060140108257,0.010807575911142758,0.6974376729293857,0.34288478597218186,0.9069069069069069
579,1.0,8.0,-0.07455759360488382,0.06613450542648255,-0.08857065515270571,0.023312046580495793,0.5092353813757167,0.34288478597218186,0.6026026026026026
580,1.0,8.0,-0.07681655167928331,-0.010046184523982135,-0.09257858198329852,0.015711274115734697,0.13506910608774791,0.34288478597218186,0.94994994994995
581,1.0,8.0,-0.07455759360488382,-0.012768774940310923,-0.08912725513778155,0.015711274115734697,0.9696946232080119,0.34288478597218186,
582,1.0,8.0,-0.07805922379333818,0.09481828854132338,-0.09257858198329852,0.02044301326367723,0.584476332189855,0.34288478597218186,0.7847847847847848
583,1.0,8.0,-0.0757231028008077,0.09520464532496356,-0.09869195052403588,0.014119586846703516,0.8934258939543946,0.34288478597218186,0.9519519519519519
584,1.0,8.0,-0.07745557365721085,0.03901215087170057,-0.09168334701693191,0.020737809118452716,0.21895031126143394,0.34288478597218186,0.8268268268268268
585,1.0,8.0,-0.07595728184331357,-0.03180768678115112,-0.09257858198329852,0.014119586846703516,0.9726964350553206,0.34288478597218186,0.5425425425425425
586,1.0,8.0,-0.07541629993425532,-0.03167608856268134,-0.09015273740264758,0.02044301326367723,0.9001837513223537,0.34288478597218186,0.9119119119119119
587,1.0,8.0,-0.0757231028008077,0.011803516135581948,-0.08347658291516524,0.022027986719067888,0.8514848355135722,0.34288478597218186,0.5755755755755756
588,1.0,8.0,-0.07595415092340396,0.016518931107529555,-0.078145571865036,0.014475732408732872,0.6590088750361178,0.34288478597218186,
589,1.0,8.0,-0.07681655167928331,0.06425063701095551,-0.07213206398708381,0.01417703747276855,0.9624445817350902,0.34288478597218186,0.953953953953954
590,1.0,8.0,-0.07544762799240515,0.07882414279498631,-0.09442509140767669,0.012212747053790093,0.20309581634558083,0.34288478597218186,
591,1.0,8.0,-0.07544762799240515,0.019748966579964458,-0.0832155421700926,0.019871662194838186,0.7531046600515157,0.34288478597218186,0.9259259259259259
592,1.0,8.0,-0.07757863159112509,0.07874258899083528,-0.09442509140767669,0.021927979289110208,0.2946606370860806,0.34288478597218186,0.5715715715715716
