,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
681,HK.800000,2018-11-02 14:00:00,26026.18,26338.58,26435.81,26026.18,0.0,0.0,0,30363485367.834,1.2003298217410372,26026.18
682,HK.800000,2018-11-02 15:00:00,26336.78,26291.81,26421.01,26280.36,0.0,0.0,0,21022080394.289,-0.17757221535861248,26338.58
683,HK.800000,2018-11-02 16:00:00,26294.12,26486.35,26486.35,26283.95,0.0,0.0,0,34737773329.194,0.7399262355843786,26291.81
684,HK.800000,2018-11-05 10:30:00,26050.34,26010.57,26146.81,25912.88,0.0,0.0,0,32267736793.841,-1.7963215014526308,26486.35
685,HK.800000,2018-11-05 11:30:00,26010.21,25838.21,26026.51,25834.15,0.0,0.0,0,16520198640.798,-0.6626536827143756,26010.57
686,HK.800000,2018-11-05 12:00:00,25839.91,25785.2,25862.53,25762.5,0.0,0.0,0,6120466761.009,-0.2051612708465424,25838.21
687,HK.800000,2018-11-05 14:00:00,25785.2,25865.71,25906.09,25747.52,0.0,0.0,0,10493486834.216,0.31223337418363406,25785.2
688,HK.800000,2018-11-05 15:00:00,25865.34,25907.23,25963.24,25844.11,0.0,0.0,0,9007567539.159,0.16052140072706467,25865.71
689,HK.800000,2018-11-05 16:00:00,25906.38,25934.39,25958.66,25854.2,0.0,0.0,0,18046155201.78,0.10483559994642366,25907.23
690,HK.800000,2018-11-06 10:30:00,26062.24,25832.41,26062.24,25827.64,0.0,0.0,0,28039648521.399,-0.3932230524797366,25934.39
691,HK.800000,2018-11-06 11:30:00,25835.07,25855.21,25928.65,25826.69,0.0,0.0,0,14203790015.006,0.08826121914292655,25832.41
692,HK.800000,2018-11-06 12:00:00,25855.21,25894.7,25910.44,25847.36,0.0,0.0,0,3114912288.341,0.15273517407130555,25855.21
693,HK.800000,2018-11-06 14:00:00,25894.7,25932.0,25940.18,25858.63,0.0,0.0,0,8176406624.344,0.14404492038911157,25894.7
694,HK.800000,2018-11-06 15:00:00,25932.52,26008.33,26026.73,25897.7,0.0,0.0,0,8829249381.632,0.29434675304643587,25932.0
695,HK.800000,2018-11-06 16:00:00,26009.47,26120.96,26159.83,26007.01,0.0,0.0,0,18867061590.218,0.43305356399275685,26008.33
696,HK.800000,2018-11-07 10:30:00,26125.09,26166.41,26217.75,25998.39,0.0,0.0,0,27957674517.391,0.1739981991473542,26120.96
697,HK.800000,2018-11-07 11:30:00,26170.79,26348.3,26351.58,26121.14,0.0,0.0,0,16388599342.236,0.6951278375596783,26166.41
698,HK.800000,2018-11-07 12:00:00,26348.67,26427.31,26434.76,26305.23,0.0,0.0,0,7186700096.021,0.29986754363659907,26348.3
699,HK.800000,2018-11-07 14:00:00,26427.31,26022.43,26530.87,25920.72,0.0,0.0,0,20753367532.804,-1.532051502782542,26427.31
700,HK.800000,2018-11-07 15:00:00,26022.7,26094.31,26104.13,25986.23,0.0,0.0,0,8703239225.352,0.2762232427947775,26022.43
701,HK.800000,2018-11-07 16:00:00,26097.05,26147.69,26200.61,26034.12,0.0,0.0,0,16336903812.744,0.2045656696804682,26094.31
702,HK.800000,2018-11-08 10:30:00,26491.27,26392.01,26491.27,26308.83,0.0,0.0,0,33860227221.305,0.9343846435383,26147.69
703,HK.800000,2018-11-08 11:30:00,26391.46,26375.99,26427.03,26319.27,0.0,0.0,0,15533531984.257,-0.06070018918603319,26392.01
704,HK.800000,2018-11-08 12:00:00,26377.43,26398.9,26409.08,26356.26,0.0,0.0,0,4820358933.662,0.08685929893057986,26375.99
705,HK.800000,2018-11-08 14:00:00,26398.9,26373.25,26408.35,26318.22,0.0,0.0,0,11937861477.521,-0.09716313937323696,26398.9
706,HK.800000,2018-11-08 15:00:00,26377.17,26232.3,26385.53,26223.05,0.0,0.0,0,10144529760.888,-0.5344430436142711,26373.25
707,HK.800000,2018-11-08 16:00:00,26231.99,26227.72,26238.12,26141.25,0.0,0.0,0,18377199853.479,-0.01745939166599234,26232.3
708,HK.800000,2018-11-09 10:30:00,25925.09,25770.92,25925.09,25701.88,0.0,0.0,0,27839825519.603,-1.7416687382662424,26227.72
709,HK.800000,2018-11-09 11:30:00,25773.03,25619.42,25775.36,25614.61,0.0,0.0,0,15941366643.83,-0.5878719114412679,25770.92
710,HK.800000,2018-11-09 12:00:00,25618.76,25601.15,25626.68,25585.31,0.0,0.0,0,6071348676.864,-0.07131308983574491,25619.42
711,HK.800000,2018-11-09 14:00:00,25601.15,25595.08,25698.33,25579.04,0.0,0.0,0,11419676629.805,-0.02370987240807428,25601.15
712,HK.800000,2018-11-09 15:00:00,25592.26,25588.49,25629.1,25563.41,0.0,0.0,0,9773996855.275,-0.02574713577765783,25595.08
713,HK.800000,2018-11-09 16:00:00,25591.09,25601.92,25602.69,25475.32,0.0,0.0,0,19760189109.019,0.05248453503898297,25588.49
714,HK.800000,2018-11-12 10:30:00,25576.28,25670.77,25742.43,25505.33,0.0,0.0,0,26736019410.392,0.26892514311427496,25601.92
715,HK.800000,2018-11-12 11:30:00,25671.24,25706.88,25733.83,25617.46,0.0,0.0,0,13374362398.3,0.14066582342485473,25670.77
716,HK.800000,2018-11-12 12:00:00,25707.53,25681.27,25765.96,25672.43,0.0,0.0,0,4110695414.454,-0.0996231359075881,25706.88
717,HK.800000,2018-11-12 14:00:00,25681.27,25631.65,25691.78,25598.05,0.0,0.0,0,7160574707.218,-0.19321474366337404,25681.27
718,HK.800000,2018-11-12 15:00:00,25631.41,25616.57,25673.3,25606.76,0.0,0.0,0,8154733768.201,-0.058833512473842865,25631.65
719,HK.800000,2018-11-12 16:00:00,25616.95,25633.18,25633.18,25534.6,0.0,0.0,0,13610767674.642,0.06484084325106984,25616.57
720,HK.800000,2018-11-13 10:30:00,25092.3,25165.75,25267.11,25092.3,0.0,0.0,0,27400080846.384,-1.8235349652286619,25633.18
721,HK.800000,2018-11-13 11:30:00,25170.47,25445.47,25449.35,25170.47,0.0,0.0,0,15614587009.703,1.1115106841639975,25165.75
722,HK.800000,2018-11-13 12:00:00,25447.29,25606.49,25639.3,25425.4,0.0,0.0,0,8188142326.576,0.6328041887220021,25445.47
723,HK.800000,2018-11-13 14:00:00,25606.49,25716.49,25735.23,25487.3,0.0,0.0,0,13947624316.86,0.429578595113973,25606.49
724,HK.800000,2018-11-13 15:00:00,25716.49,25591.05,25735.5,25544.07,0.0,0.0,0,9130877522.219,-0.48778040860164945,25716.49
725,HK.800000,2018-11-13 16:00:00,25585.6,25792.87,25792.87,25576.7,0.0,0.0,0,16590634485.737,0.7886350892206444,25591.05
726,HK.800000,2018-11-14 10:30:00,25874.36,25667.82,25874.36,25637.23,0.0,0.0,0,26011038103.706,-0.48482390676182713,25792.87
727,HK.800000,2018-11-14 11:30:00,25667.89,25737.21,25744.24,25625.68,0.0,0.0,0,13856823622.633,0.27033850167252,25667.82
728,HK.800000,2018-11-14 12:00:00,25737.21,25758.06,25799.8,25733.92,0.0,0.0,0,4833879041.893,0.08101111192705884,25737.21
729,HK.800000,2018-11-14 14:00:00,25758.06,25643.9,25758.06,25616.33,0.0,0.0,0,9276277995.272,-0.44320107958440913,25758.06
730,HK.800000,2018-11-14 15:00:00,25642.25,25689.94,25689.94,25624.21,0.0,0.0,0,7529229801.81,0.17953587402851062,25643.9
731,HK.800000,2018-11-14 16:00:00,25689.81,25654.43,25701.4,25489.86,0.0,0.0,0,17860685297.005,-0.13822531309920694,25689.94
732,HK.800000,2018-11-15 10:30:00,25862.18,25746.99,25862.18,25611.72,0.0,0.0,0,27470340090.699,0.3607953869955455,25654.43
733,HK.800000,2018-11-15 11:30:00,25753.43,25716.38,25822.51,25681.56,0.0,0.0,0,13497150635.661,-0.11888768357000404,25746.99
734,HK.800000,2018-11-15 12:00:00,25716.27,25760.92,25772.59,25716.27,0.0,0.0,0,3772455510.962,0.17319700517723424,25716.38
735,HK.800000,2018-11-15 14:00:00,25760.92,25864.89,25870.71,25745.99,0.0,0.0,0,9752228006.147,0.4035958343102698,25760.92
736,HK.800000,2018-11-15 15:00:00,25865.82,25949.16,25999.84,25851.74,0.0,0.0,0,11383603121.399,0.32580846081309617,25864.89
737,HK.800000,2018-11-15 16:00:00,25944.39,26103.34,26127.14,25944.21,0.0,0.0,0,20499060489.155,0.5941618148718506,25949.16
738,HK.800000,2018-11-16 10:30:00,26041.56,25873.38,26049.06,25873.33,0.0,0.0,0,25803957714.274,-0.8809600610496555,26103.34
739,HK.800000,2018-11-16 11:30:00,25872.94,26010.98,26012.12,25850.04,0.0,0.0,0,12254579082.188,0.5318207362161362,25873.38
740,HK.800000,2018-11-16 12:00:00,26012.17,26190.33,26197.31,25996.22,0.0,0.0,0,5282240945.051,0.6895165041840107,26010.98
741,HK.800000,2018-11-16 14:00:00,26190.33,26136.48,26194.69,26041.0,0.0,0.0,0,10830161628.005,-0.20561023858806735,26190.33
742,HK.800000,2018-11-16 15:00:00,26136.77,26095.42,26141.83,26036.62,0.0,0.0,0,8097445127.284,-0.15709843100525134,26136.48
743,HK.800000,2018-11-16 16:00:00,26095.4,26183.53,26183.53,26070.66,0.0,0.0,0,16064202540.004,0.33764545655904593,26095.42
744,HK.800000,2018-11-19 10:30:00,26278.87,26274.7,26397.39,26233.1,0.0,0.0,0,26724977957.566,0.348195984269508,26183.53
745,HK.800000,2018-11-19 11:30:00,26268.34,26232.39,26289.54,26146.39,0.0,0.0,0,13626323238.699,-0.1610294313541213,26274.7
746,HK.800000,2018-11-19 12:00:00,26234.38,26290.1,26293.98,26229.56,0.0,0.0,0,4101198987.296,0.21999520440188305,26232.39
747,HK.800000,2018-11-19 14:00:00,26290.1,26225.33,26290.1,26202.16,0.0,0.0,0,9242261731.83,-0.2463665029801971,26290.1
748,HK.800000,2018-11-19 15:00:00,26223.12,26317.64,26360.89,26223.04,0.0,0.0,0,9226220054.175,0.351987944479622,26225.33
749,HK.800000,2018-11-19 16:00:00,26318.46,26372.0,26372.0,26278.89,0.0,0.0,0,17388807523.385,0.206553475159629,26317.64
750,HK.800000,2018-11-20 10:30:00,26043.51,25964.74,26132.29,25957.57,0.0,0.0,0,26584449795.544,-1.5442893978461945,26372.0
751,HK.800000,2018-11-20 11:30:00,25963.18,25822.21,26051.04,25817.47,0.0,0.0,0,13972069405.822,-0.548936750377637,25964.74
752,HK.800000,2018-11-20 12:00:00,25819.21,25890.35,25914.39,25776.22,0.0,0.0,0,5317852817.474,0.26388136414350055,25822.21
753,HK.800000,2018-11-20 14:00:00,25890.35,25843.49,25895.4,25809.38,0.0,0.0,0,8636569851.25,-0.18099407694371433,25890.35
754,HK.800000,2018-11-20 15:00:00,25843.49,25888.59,25898.36,25815.05,0.0,0.0,0,7976253832.933,0.17451203378490499,25843.49
755,HK.800000,2018-11-20 16:00:00,25888.59,25840.34,25895.4,25807.27,0.0,0.0,0,14963247828.521,-0.18637554227557393,25888.59
756,HK.800000,2018-11-21 10:30:00,25496.85,25719.41,25853.1,25494.51,0.0,0.0,0,25381971657.435,-0.46798919828454383,25840.34
757,HK.800000,2018-11-21 11:30:00,25717.27,25790.91,25825.28,25667.27,0.0,0.0,0,13672736129.877,0.2780001563021858,25719.41
758,HK.800000,2018-11-21 12:00:00,25787.62,25798.95,25838.85,25785.77,0.0,0.0,0,3986367445.208,0.031173774015732184,25790.91
759,HK.800000,2018-11-21 14:00:00,25798.95,25791.69,25849.91,25775.33,0.0,0.0,0,9160562318.359,-0.028140680143967242,25798.95
760,HK.800000,2018-11-21 15:00:00,25790.03,25911.48,25924.47,25757.46,0.0,0.0,0,8884486554.644,0.46445192230521104,25791.69
761,HK.800000,2018-11-21 16:00:00,25915.73,25971.47,25998.28,25887.22,0.0,0.0,0,17206865959.814,0.23151900238813686,25911.48
762,HK.800000,2018-11-22 10:30:00,26139.39,25941.38,26139.39,25873.38,0.0,0.0,0,22838507631.08,-0.11585790099674813,25971.47
763,HK.800000,2018-11-22 11:30:00,25941.89,25918.72,25981.84,25903.91,0.0,0.0,0,12188812334.569,-0.08735078858564908,25941.38
764,HK.800000,2018-11-22 12:00:00,25918.64,25981.7,25993.52,25915.14,0.0,0.0,0,3337554353.159,0.24299039458738533,25918.72
765,HK.800000,2018-11-22 14:00:00,25981.7,26008.68,26022.55,25946.48,0.0,0.0,0,8676293083.196,0.10384231978661737,25981.7
766,HK.800000,2018-11-22 15:00:00,26008.61,26045.12,26066.07,25991.59,0.0,0.0,0,7054928834.286,0.14010707194674504,26008.68
767,HK.800000,2018-11-22 16:00:00,26048.13,26019.41,26085.33,25990.3,0.0,0.0,0,13634334988.695,-0.09871330982540731,26045.12
768,HK.800000,2018-11-23 10:30:00,25950.07,25854.96,25983.25,25828.52,0.0,0.0,0,22143306295.265,-0.6320281666648119,26019.41
769,HK.800000,2018-11-23 11:30:00,25854.89,25875.22,25921.54,25826.29,0.0,0.0,0,10258499506.953,0.07836020632018784,25854.96
770,HK.800000,2018-11-23 12:00:00,25875.22,25941.2,25947.49,25872.05,0.0,0.0,0,2636880683.777,0.25499300102569006,25875.22
771,HK.800000,2018-11-23 14:00:00,25941.2,25827.33,25941.2,25807.26,0.0,0.0,0,6844978089.181,-0.4389542503816284,25941.2
772,HK.800000,2018-11-23 15:00:00,25827.33,25894.14,25905.22,25818.72,0.0,0.0,0,5817125942.848,0.2586794686094059,25827.33
773,HK.800000,2018-11-23 16:00:00,25894.02,25927.68,25927.68,25856.45,0.0,0.0,0,11840873699.22,0.1295273756919553,25894.14
774,HK.800000,2018-11-26 10:30:00,26099.35,26315.12,26340.46,26031.9,0.0,0.0,0,25131195055.967,1.4943103278041023,25927.68
775,HK.800000,2018-11-26 11:30:00,26315.69,26373.09,26413.76,26245.09,0.0,0.0,0,13533116189.021,0.22029160421841573,26315.12
776,HK.800000,2018-11-26 12:00:00,26370.97,26367.11,26386.29,26344.02,0.0,0.0,0,3320049802.236,-0.022674627811908137,26373.09
777,HK.800000,2018-11-26 14:00:00,26367.11,26319.69,26400.84,26319.69,0.0,0.0,0,8323573074.074,-0.1798452693526211,26367.11
778,HK.800000,2018-11-26 15:00:00,26320.33,26326.31,26340.5,26262.18,0.0,0.0,0,7836106165.754,0.025152271930264453,26319.69
779,HK.800000,2018-11-26 16:00:00,26326.52,26376.18,26384.8,26322.55,0.0,0.0,0,15951688648.955,0.18943026956682868,26326.31
780,HK.800000,2018-11-27 10:30:00,26345.37,26255.28,26345.37,26158.97,0.0,0.0,0,25582078685.693,-0.45836811850693104,26376.18
781,HK.800000,2018-11-27 11:30:00,26255.39,26402.76,26412.47,26244.3,0.0,0.0,0,12376274805.495,0.5617155863506296,26255.28
782,HK.800000,2018-11-27 12:00:00,26402.99,26351.56,26407.93,26343.21,0.0,0.0,0,5114499339.419,-0.19391912057677718,26402.76
783,HK.800000,2018-11-27 14:00:00,26351.56,26318.69,26397.46,26312.92,0.0,0.0,0,8013000259.95,-0.12473644824064542,26351.56
784,HK.800000,2018-11-27 15:00:00,26319.83,26313.18,26324.25,26265.13,0.0,0.0,0,7672883773.31,-0.0209356924679701,26318.69
785,HK.800000,2018-11-27 16:00:00,26310.93,26331.96,26417.84,26252.87,0.0,0.0,0,19649810478.901,0.07137107715600637,26313.18
786,HK.800000,2018-11-28 10:30:00,26406.68,26468.39,26506.99,26332.66,0.0,0.0,0,24859874311.421,0.5181156283087179,26331.96
787,HK.800000,2018-11-28 11:30:00,26466.56,26568.39,26585.84,26466.56,0.0,0.0,0,15781075809.283,0.3778091527289722,26468.39
788,HK.800000,2018-11-28 12:00:00,26569.62,26572.35,26595.96,26540.88,0.0,0.0,0,4619242853.261,0.014904930257343886,26568.39
789,HK.800000,2018-11-28 14:00:00,26572.35,26594.93,26598.25,26536.87,0.0,0.0,0,9341092033.995,0.08497554789095337,26572.35
790,HK.800000,2018-11-28 15:00:00,26595.39,26666.89,26695.97,26592.6,0.0,0.0,0,11803553339.725,0.2705778883418724,26594.93
791,HK.800000,2018-11-28 16:00:00,26667.47,26682.56,26705.3,26643.44,0.0,0.0,0,18528458194.818,0.0587620078681912,26666.89
792,HK.800000,2018-11-29 10:30:00,26904.21,26737.82,26923.33,26714.52,0.0,0.0,0,33341135351.843,0.20710156746578437,26682.56
793,HK.800000,2018-11-29 11:30:00,26733.75,26633.78,26733.75,26587.77,0.0,0.0,0,15253242520.31,-0.3891117525662185,26737.82
794,HK.800000,2018-11-29 12:00:00,26641.65,26646.76,26653.57,26622.06,0.0,0.0,0,4081485902.997,0.04873510256523694,26633.78
795,HK.800000,2018-11-29 14:00:00,26646.76,26515.94,26681.3,26501.0,0.0,0.0,0,10954227066.318,-0.49094148782065705,26646.76
796,HK.800000,2018-11-29 15:00:00,26526.99,26427.22,26526.99,26423.98,0.0,0.0,0,9061830512.007,-0.33459119307102647,26515.94
797,HK.800000,2018-11-29 16:00:00,26442.21,26451.03,26493.46,26399.81,0.0,0.0,0,17502968546.99,0.09009649898853406,26427.22
798,HK.800000,2018-11-30 10:30:00,26506.09,26514.54,26555.51,26396.62,0.0,0.0,0,25345353420.185,0.24010407156168223,26451.03
799,HK.800000,2018-11-30 11:30:00,26510.54,26636.85,26683.25,26498.77,0.0,0.0,0,15187061529.589,0.46129406733059547,26514.54
800,HK.800000,2018-11-30 12:00:00,26634.64,26633.88,26641.19,26601.98,0.0,0.0,0,3272526554.825,-0.011149967056906226,26636.85
801,HK.800000,2018-11-30 14:00:00,26633.88,26552.36,26634.76,26503.26,0.0,0.0,0,8883133851.371,-0.3060763208364701,26633.88
802,HK.800000,2018-11-30 15:00:00,26551.89,26564.11,26608.71,26530.85,0.0,0.0,0,8756348305.44,0.04425218699957367,26552.36
803,HK.800000,2018-11-30 16:00:00,26571.73,26506.75,26580.71,26506.75,0.0,0.0,0,42640464344.379,-0.2159304414866547,26564.11
804,HK.800000,2018-12-03 10:30:00,27185.66,27242.31,27249.95,27006.83,0.0,0.0,0,50051338612.235,2.774991275807111,26506.75
805,HK.800000,2018-12-03 11:30:00,27241.45,27250.48,27259.43,27175.1,0.0,0.0,0,20871689548.622,0.02999011464151995,27242.31
806,HK.800000,2018-12-03 12:00:00,27255.41,27217.25,27259.41,27197.88,0.0,0.0,0,5794522679.917,-0.12194280614506448,27250.48
807,HK.800000,2018-12-03 14:00:00,27217.25,27155.96,27217.25,27064.85,0.0,0.0,0,16543390446.157,-0.22518807006586217,27217.25
808,HK.800000,2018-12-03 15:00:00,27155.1,27139.73,27190.28,27130.04,0.0,0.0,0,12594725652.962,-0.05976588564720071,27155.96
809,HK.800000,2018-12-03 16:00:00,27142.58,27182.04,27191.26,27132.76,0.0,0.0,0,23769299271.311,0.15589690833328596,27139.73
810,HK.800000,2018-12-04 10:30:00,27119.19,27072.04,27151.58,27019.17,0.0,0.0,0,30304192437.613,-0.4046789718505307,27182.04
811,HK.800000,2018-12-04 11:30:00,27071.49,27103.47,27164.73,27071.49,0.0,0.0,0,13693224240.643,0.11609764169970305,27072.04
812,HK.800000,2018-12-04 12:00:00,27105.04,27112.01,27136.41,27099.46,0.0,0.0,0,4145787541.025,0.03150888059719746,27103.47
813,HK.800000,2018-12-04 14:00:00,27112.01,27030.16,27112.19,26984.71,0.0,0.0,0,11374819479.894,-0.30189572812933657,27112.01
814,HK.800000,2018-12-04 15:00:00,27029.07,27115.85,27147.04,27019.23,0.0,0.0,0,10323609934.757,0.31701625147612406,27030.16
815,HK.800000,2018-12-04 16:00:00,27115.28,27260.44,27260.44,27097.51,0.0,0.0,0,22831864985.546,0.5332305644115901,27115.85
816,HK.800000,2018-12-05 10:30:00,26745.69,26864.25,26914.87,26745.69,0.0,0.0,0,30047667568.494,-1.4533514499399083,27260.44
817,HK.800000,2018-12-05 11:30:00,26865.41,26849.47,26894.73,26817.88,0.0,0.0,0,12458538049.519,-0.055017355779516774,26864.25
818,HK.800000,2018-12-05 12:00:00,26850.08,26840.05,26858.84,26818.56,0.0,0.0,0,4067574199.493,-0.035084491425722335,26849.47
819,HK.800000,2018-12-05 14:00:00,26840.05,26786.55,26840.05,26755.89,0.0,0.0,0,9349606770.848,-0.19932898783720596,26840.05
820,HK.800000,2018-12-05 15:00:00,26783.25,26816.45,26822.06,26761.47,0.0,0.0,0,8086452015.763,0.11162318402333057,26786.55
821,HK.800000,2018-12-05 16:00:00,26818.08,26819.68,26849.77,26788.72,0.0,0.0,0,15234382991.942,0.01204484560782491,26816.45
822,HK.800000,2018-12-06 10:30:00,26349.42,26219.52,26381.12,26180.16,0.0,0.0,0,28787655139.952,-2.23775973464262,26819.68
823,HK.800000,2018-12-06 11:30:00,26220.95,26125.98,26220.95,26047.76,0.0,0.0,0,16760991428.012,-0.35675710310486564,26219.52
824,HK.800000,2018-12-06 12:00:00,26126.73,26117.28,26160.65,26104.26,0.0,0.0,0,4367241847.075,-0.033300186251389335,26125.98
825,HK.800000,2018-12-06 14:00:00,26117.28,26086.5,26140.89,26071.76,0.0,0.0,0,12466586963.9,-0.11785300766388705,26117.28
826,HK.800000,2018-12-06 15:00:00,26083.67,26074.74,26099.18,26016.09,0.0,0.0,0,12100735196.714,-0.04508078891379985,26086.5
827,HK.800000,2018-12-06 16:00:00,26074.13,26156.38,26165.15,26073.3,0.0,0.0,0,22467926617.984,0.31309995804368296,26074.74
828,HK.800000,2018-12-07 10:30:00,26249.81,26190.93,26280.66,26100.6,0.0,0.0,0,28302093787.112,0.1320901439725194,26156.38
829,HK.800000,2018-12-07 11:30:00,26187.3,26208.49,26229.35,26144.64,0.0,0.0,0,13149294941.414,0.06704611100102711,26190.93
830,HK.800000,2018-12-07 12:00:00,26204.49,26226.79,26237.0,26201.5,0.0,0.0,0,4307352041.133,0.06982470184279702,26208.49
831,HK.800000,2018-12-07 14:00:00,26226.79,26181.11,26235.4,26170.2,0.0,0.0,0,8533879226.23,-0.17417304977086517,26226.79
832,HK.800000,2018-12-07 15:00:00,26181.55,26165.1,26192.08,26117.43,0.0,0.0,0,8821252989.204,-0.06115095960408874,26181.11
833,HK.800000,2018-12-07 16:00:00,26166.34,26063.76,26181.15,26055.78,0.0,0.0,0,35844494632.488,-0.3873098134537997,26165.1
834,HK.800000,2018-12-10 10:30:00,25794.95,25615.95,25845.34,25615.95,0.0,0.0,0,25627633382.465,-1.7181327636534318,26063.76
835,HK.800000,2018-12-10 11:30:00,25607.43,25641.46,25672.99,25570.89,0.0,0.0,0,11035920778.971,0.09958639051059359,25615.95
836,HK.800000,2018-12-10 12:00:00,25639.43,25696.89,25720.96,25635.46,0.0,0.0,0,3700829049.141,0.21617333802365502,25641.46
837,HK.800000,2018-12-10 14:00:00,25696.89,25698.08,25703.04,25642.12,0.0,0.0,0,7578586368.766,0.004630910588800156,25696.89
838,HK.800000,2018-12-10 15:00:00,25698.34,25704.99,25752.74,25687.45,0.0,0.0,0,7857186314.104,0.026889168373667817,25698.08
839,HK.800000,2018-12-10 16:00:00,25706.71,25752.38,25775.55,25701.12,0.0,0.0,0,14771095969.535,0.18436109097883102,25704.99
840,HK.800000,2018-12-11 10:30:00,25623.4,25726.07,25785.14,25623.4,0.0,0.0,0,21138837391.205,-0.1021653144291957,25752.38
841,HK.800000,2018-12-11 11:30:00,25726.45,25780.19,25861.73,25724.93,0.0,0.0,0,11332857191.414,0.2103702586520171,25726.07
842,HK.800000,2018-12-11 12:00:00,25778.0,25723.04,25787.7,25717.05,0.0,0.0,0,3793819137.757,-0.22168184175523076,25780.19
843,HK.800000,2018-12-11 14:00:00,25723.04,25737.85,25777.24,25721.94,0.0,0.0,0,6629151761.309,0.05757484340885708,25723.04
844,HK.800000,2018-12-11 15:00:00,25737.4,25823.25,25823.94,25721.92,0.0,0.0,0,7071227402.18,0.33180704682015577,25737.85
845,HK.800000,2018-12-11 16:00:00,25821.14,25771.67,25846.28,25762.23,0.0,0.0,0,15097301592.514,-0.1997424801293476,25823.25
846,HK.800000,2018-12-12 10:30:00,26054.01,26181.85,26186.7,26013.36,0.0,0.0,0,23408795492.507,1.591592628649988,25771.67
847,HK.800000,2018-12-12 11:30:00,26180.52,26148.86,26199.19,26100.7,0.0,0.0,0,10703145813.623,-0.12600331909318083,26181.85
848,HK.800000,2018-12-12 12:00:00,26143.87,26169.35,26212.2,26126.12,0.0,0.0,0,4296923443.949,0.07835905657071843,26148.86
849,HK.800000,2018-12-12 14:00:00,26169.35,26159.58,26195.11,26129.38,0.0,0.0,0,6766368915.874,-0.037333751124872416,26169.35
850,HK.800000,2018-12-12 15:00:00,26158.04,26200.3,26223.68,26155.39,0.0,0.0,0,7672028366.708,0.15565999148303422,26159.58
851,HK.800000,2018-12-12 16:00:00,26198.75,26186.71,26238.73,26159.28,0.0,0.0,0,16649376074.484,-0.051869635080514905,26200.3
852,HK.800000,2018-12-13 10:30:00,26417.89,26501.55,26512.76,26314.77,0.0,0.0,0,23852706275.243,1.2022892528309213,26186.71
853,HK.800000,2018-12-13 11:30:00,26502.04,26568.53,26581.93,26486.27,0.0,0.0,0,13993311137.272,0.25273993407932577,26501.55
854,HK.800000,2018-12-13 12:00:00,26567.66,26537.78,26572.25,26524.75,0.0,0.0,0,4802092055.078,-0.1157384318966838,26568.53
855,HK.800000,2018-12-13 14:00:00,26537.78,26444.8,26537.78,26412.32,0.0,0.0,0,9897734808.854,-0.350368418157056,26537.78
856,HK.800000,2018-12-13 15:00:00,26444.8,26481.76,26508.77,26438.62,0.0,0.0,0,8541276321.673,0.13976282671829293,26444.8
857,HK.800000,2018-12-13 16:00:00,26484.0,26524.35,26535.48,26452.19,0.0,0.0,0,18222774059.256,0.16082767912706764,26481.76
858,HK.800000,2018-12-14 10:30:00,26219.0,26080.0,26219.0,26065.23,0.0,0.0,0,20923149113.843,-1.6752531164759874,26524.35
859,HK.800000,2018-12-14 11:30:00,26081.49,26136.8,26179.17,26080.81,0.0,0.0,0,10304243889.778,0.217791411042942,26080.0
860,HK.800000,2018-12-14 12:00:00,26138.54,26159.81,26173.64,26133.25,0.0,0.0,0,2999754196.792,0.08803679103793133,26136.8
861,HK.800000,2018-12-14 14:00:00,26159.81,26096.96,26171.46,26088.31,0.0,0.0,0,7679518416.163,-0.24025403854233718,26159.81
862,HK.800000,2018-12-14 15:00:00,26095.3,26112.98,26125.06,26061.47,0.0,0.0,0,7810554861.174,0.06138646033867714,26096.96
863,HK.800000,2018-12-14 16:00:00,26113.89,26094.79,26126.46,26062.42,0.0,0.0,0,17253472466.202,-0.06965884399252284,26112.98
864,HK.800000,2018-12-17 10:30:00,26178.04,26063.34,26186.3,26002.3,0.0,0.0,0,18958201394.776,-0.12052214254263294,26094.79
865,HK.800000,2018-12-17 11:30:00,26066.37,26125.32,26180.14,26057.51,0.0,0.0,0,9379913268.926,0.23780528512462165,26063.34
866,HK.800000,2018-12-17 12:00:00,26123.77,26102.39,26146.54,26095.07,0.0,0.0,0,2828856542.911,-0.08776925985978465,26125.32
867,HK.800000,2018-12-17 14:00:00,26102.39,26103.02,26137.28,26077.63,0.0,0.0,0,5699844162.903,0.0024135720905289464,26102.39
868,HK.800000,2018-12-17 15:00:00,26100.33,26111.25,26120.92,26085.23,0.0,0.0,0,5553632595.499,0.03152891887605175,26103.02
869,HK.800000,2018-12-17 16:00:00,26109.16,26087.98,26152.2,26087.98,0.0,0.0,0,12997229124.563,-0.08911867490066709,26111.25
870,HK.800000,2018-12-18 10:30:00,25903.98,26073.9,26152.88,25903.98,0.0,0.0,0,19881476015.295,-0.05397121586262374,26087.98
871,HK.800000,2018-12-18 11:30:00,26073.84,25847.93,26074.74,25813.15,0.0,0.0,0,12395572857.748,-0.8666520927057368,26073.9
872,HK.800000,2018-12-18 12:00:00,25847.26,25852.98,25887.0,25830.57,0.0,0.0,0,3220494796.174,0.019537347864990628,25847.93
