time,open,high,low,close,Plot,Plot,MACD,Signal
1507260000,28478.14,28496.49,28471.87,28480.51,-147.89634564371227,-19.108518781553897,-147.89634564371227,-19.108518781553897
1507263600,28476.09,28490.8,28452.8,28465.55,-147.14659810168087,-22.66513209600187,-147.14659810168087,-22.66513209600187
1507267200,28464.5,28478.75,28436.64,28437.17,-143.9841024424386,-26.035103494514,-143.9841024424386,-26.035103494514
1507270800,28436.8,28463.28,28398.35,28399.1,-138.4234937935471,-29.157003225042697,-138.4234937935471,-29.157003225042697
1507274400,28404.05,28458.04,28377.85,28458.04,-135.42842793589443,-32.10898724478858,-135.42842793589443,-32.10898724478858
1507512000,28440.17,28488.35,28311.56,28331.94,-126.00828214549983,-34.71730099203056,-126.00828214549983,-34.71730099203056
1507515600,28331.7,28408.66,28303.84,28376.62,-119.29624435802907,-37.066716085530516,-119.29624435802907,-37.066716085530516
1507519200,28378.3,28378.81,28341.04,28372.55,-112.60628697452921,-39.165037499113815,-112.60628697452921,-39.165037499113815
1507522800,28374.27,28389.03,28350.11,28352.57,-105.25530267313661,-41.00087819839223,-105.25530267313661,-41.00087819839223
1507526400,28354.31,28362.18,28291.75,28308.44,-96.30831719365233,-42.53719594826057,-96.30831719365233,-42.53719594826057
1507530000,28310.95,28352.93,28282.01,28337.83,-89.52685163529895,-43.84246416178941,-89.52685163529895,-43.84246416178941
1507533600,28337.45,28355.3,28309.53,28326.59,-82.69878656324727,-44.92180645071879,-82.69878656324727,-44.92180645071879
1507598400,28334.92,28398.6,28276.44,28304.66,-75.39584428519083,-45.76830750167635,-75.39584428519083,-45.76830750167635
1507602000,28309.35,28349.93,28260.2,28324.58,-69.69943490371588,-46.43306104062189,-69.69943490371588,-46.43306104062189
1507605600,28328.75,28366.65,28317.18,28353.55,-65.78544877264358,-46.97062736651138,-65.78544877264358,-46.97062736651138
1507609200,28357.01,28394.5,28353.04,28379.3,-63.21591854951839,-47.421885454928244,-63.21591854951839,-47.421885454928244
1507612800,28378.31,28486.04,28377.67,28470.36,-64.78806043771692,-47.90427920445015,-64.78806043771692,-47.90427920445015
1507616400,28468.92,28499.9,28445.17,28470.67,-65.54605013235414,-48.39432839689193,-65.54605013235414,-48.39432839689193
1507620000,28471.94,28503.84,28451.87,28490.83,-66.54804967096425,-48.898598432282824,-66.54804967096425,-48.898598432282824
1507684800,28622.01,28625.66,28518.49,28545.35,-69.32962030410272,-49.466126817611155,-69.32962030410272,-49.466126817611155
1507688400,28547.13,28580.97,28505.29,28522.42,-69.96624649256046,-50.03557458635974,-69.96624649256046,-50.03557458635974
1507692000,28522.11,28522.11,28453.36,28491.24,-68.45880789493458,-50.547331067153486,-68.45880789493458,-50.547331067153486
1507695600,28493.57,28515.82,28479.92,28511.95,-67.60562242297237,-51.02117249370401,-67.60562242297237,-51.02117249370401
1507699200,28512.79,28525.92,28483.68,28501.66,-65.86288119659366,-51.43344217989539,-65.86288119659366,-51.43344217989539
1507702800,28502.1,28510.69,28448.29,28453.47,-61.65426648425273,-51.71735396612753,-61.65426648425273,-51.71735396612753
1507706400,28450.9,28450.9,28330.73,28389.57,-54.734567316711036,-51.801165448088184,-54.734567316711036,-51.801165448088184
1507771200,28431.05,28463.06,28360.04,28369.63,-47.683514912074315,-51.686786266532245,-47.683514912074315,-51.686786266532245
1507774800,28370.69,28452.31,28343.32,28438.84,-44.70447185018929,-51.49283308830049,-44.70447185018929,-51.49283308830049
1507778400,28441.57,28471.87,28434.98,28464.71,-43.083663695699215,-51.25924504961712,-43.083663695699215,-51.25924504961712
1507782000,28463.6,28528.71,28458.09,28503.78,-43.199399336386705,-51.035360446471834,-43.199399336386705,-51.035360446471834
1507785600,28511.91,28522.33,28469.29,28484.9,-42.058599551768566,-50.78600597717452,-42.058599551768566,-50.78600597717452
1507789200,28480.53,28517.05,28470.46,28488.64,-40.943334185787535,-50.51259842741377,-40.943334185787535,-50.51259842741377
1507792800,28491.46,28498.6,28459.03,28459.03,-38.31697530033489,-50.173831118328245,-38.31697530033489,-50.173831118328245
1507857600,28423.65,28482,28369.87,28415.55,-33.83355541267156,-49.719934570948894,-33.83355541267156,-49.719934570948894
1507861200,28417.29,28455.24,28404.27,28404.27,-29.354505039056676,-49.154228195063,-29.354505039056676,-49.154228195063
1507864800,28407.29,28474.29,28405.67,28468.76,-28.41864859816269,-48.57823987292688,-28.41864859816269,-48.57823987292688
1507868400,28474.7,28477.91,28444.56,28465.23,-27.249912030216365,-47.98578632174048,-27.249912030216365,-47.98578632174048
1507872000,28464.4,28480.91,28439.66,28465.29,-26.066116001602495,-47.37690659062553,-26.066116001602495,-47.37690659062553
1507875600,28465.57,28492.39,28446.66,28471.85,-25.180349373105855,-46.760335556805536,-25.180349373105855,-46.760335556805536
1507879200,28472.08,28488.99,28450.18,28476.43,-24.454697308807226,-46.14073449436114,-24.454697308807226,-46.14073449436114
1508116800,28661.98,28745.35,28620.38,28724.29,-35.110363077059446,-45.83433528832498,-35.110363077059446,-45.83433528832498
1508120400,28726.71,28792.06,28721.04,28740.54,-44.29685088653423,-45.79162738827524,-44.29685088653423,-45.79162738827524
1508124000,28742.13,28747.58,28701.17,28717.62,-50.39202492466211,-45.91941620873043,-50.39202492466211,-45.91941620873043
1508127600,28713.61,28745.99,28713.61,28734.96,-55.76393621703755,-46.19287509785008,-55.76393621703755,-46.19287509785008
1508131200,28737.3,28758.48,28717.11,28740.25,-59.94118340014393,-46.57477255069157,-59.94118340014393,-46.57477255069157
1508134800,28737.87,28759.6,28645.31,28659.6,-59.1324894249592,-46.92359801942123,-59.1324894249592,-46.92359801942123
1508138400,28654,28702.53,28648.71,28692.8,-59.50744613079587,-47.273149355848304,-59.50744613079587,-47.273149355848304
1508203200,28777.18,28777.18,28641.95,28662.56,-57.916948926493205,-47.56881045503288,-57.916948926493205,-47.56881045503288
1508206800,28665.27,28756.41,28654.42,28730.2,-59.25333189837693,-47.89338049512577,-59.25333189837693,-47.89338049512577
1508210400,28728.88,28757.38,28721.6,28744.01,-60.488617678714945,-48.24324819466991,-60.488617678714945,-48.24324819466991
1508214000,28736.58,28753.62,28729.56,28751.98,-61.36077520732215,-48.60762394502136,-61.36077520732215,-48.60762394502136
1508217600,28752.89,28756.34,28694.28,28703.29,-59.3093431386842,-48.9048939226231,-59.3093431386842,-48.9048939226231
1508221200,28700.69,28716.5,28677.97,28701.08,-57.0280072577516,-49.13053595971,-57.0280072577516,-49.13053595971
1508224800,28700.5,28722.99,28690.79,28697.49,-54.51369418507238,-49.280068132636735,-54.51369418507238,-49.280068132636735
1508289600,28636.2,28729.34,28629.73,28680.61,-51.215381422287464,-49.333826835127034,-51.215381422287464,-49.333826835127034
1508293200,28679.52,28708.88,28645.34,28672.81,-47.72209675175327,-49.28905655503332,-47.72209675175327,-49.28905655503332
1508296800,28671.96,28709.27,28665.68,28696.29,-45.54413580949404,-49.18503097876834,-45.54413580949404,-49.18503097876834
1508300400,28693.52,28696.97,28660.65,28674.65,-42.37678011470416,-48.995912899211,-42.37678011470416,-48.995912899211
1508304000,28674.88,28688.74,28641.32,28667.51,-39.09557036380647,-48.720903384338655,-39.09557036380647,-48.720903384338655
1508307600,28669.84,28698.59,28652.17,28696.01,-37.39587690938424,-48.40631931558992,-37.39587690938424,-48.40631931558992
1508311200,28697.88,28711.76,28673.48,28711.76,-36.416961037826695,-48.073281585652055,-36.416961037826695,-48.073281585652055
1508376000,28783.85,28798.78,28706.03,28733.41,-36.30951348728195,-47.746510249586215,-36.30951348728195,-47.746510249586215
1508379600,28732.08,28736.48,28667.12,28671.34,-33.047575254800904,-47.338206499731065,-33.047575254800904,-47.338206499731065
1508383200,28674.95,28689.35,28654.68,28674.84,-30.259032793273946,-46.863785007885035,-30.259032793273946,-46.863785007885035
1508386800,28671.73,28679.15,28634.89,28647.07,-26.436537643759948,-46.29636146999267,-26.436537643759948,-46.29636146999267
1508390400,28645.46,28669.89,28636.07,28640.72,-22.7890181923176,-45.64337971227947,-22.7890181923176,-45.64337971227947
1508394000,28637.24,28643.68,28334.76,28346.28,-6.000428572926467,-44.54218662507522,-6.000428572926467,-44.54218662507522
1508397600,28340.4,28344.73,28094.54,28159.09,16.456990893155307,-42.84776502734659,16.456990893155307,-42.84776502734659
1508462400,28360.02,28419.65,28313.7,28377.36,24.630574145674473,-40.97336671698489,24.630574145674473,-40.97336671698489
1508466000,28375.45,28385.07,28339.64,28380.58,30.97161442277502,-38.97489501865823,30.97161442277502,-38.97489501865823
1508469600,28380.75,28440.87,28379.09,28435.38,33.37396578911648,-36.965204440664486,33.37396578911648,-36.965204440664486
1508473200,28434.7,28440.13,28397.77,28416.1,35.95291782633285,-34.939701044359005,35.95291782633285,-34.939701044359005
1508476800,28413.77,28436.85,28386.87,28419.11,37.62468174063906,-32.924023744775724,37.62468174063906,-32.924023744775724
1508480400,28426.56,28467.24,28414.97,28443.24,37.562978378493426,-30.966051463573802,37.562978378493426,-30.966051463573802
1508484000,28445.33,28519.76,28442.01,28487.24,35.16315437691446,-29.129129079115796,35.16315437691446,-29.129129079115796
1508721600,28557.8,28557.8,28253.32,28267.26,43.06856618757956,-27.123637543929814,43.06856618757956,-27.123637543929814
1508725200,28266.87,28376.95,28264.94,28331.61,46.209608921632025,-25.08660291988643,46.209608921632025,-25.08660291988643
1508728800,28328.01,28332.83,28286.55,28295.84,50.048071590947075,-22.999528627918835,50.048071590947075,-22.999528627918835
1508732400,28301.31,28310.8,28268.77,28286.78,53.19119796630184,-20.88311955585715,53.19119796630184,-20.88311955585715
1508736000,28286.26,28320.42,28276.04,28308.27,54.326228416979575,-18.79397100105613,54.326228416979575,-18.79397100105613
1508739600,28307.99,28366.53,28303.29,28327.81,53.8965581692828,-16.77478963521338,53.8965581692828,-16.77478963521338
1508743200,28326.87,28343.47,28305.88,28305.88,54.105176595166995,-14.80590168436948,54.105176595166995,-14.80590168436948
1508808000,28232.62,28316.96,28198.93,28300.34,54.07748852734221,-12.8924741784886,54.07748852734221,-12.8924741784886
1508811600,28302.81,28356.1,28288.73,28346.93,51.447050921120535,-11.105265147943902,51.447050921120535,-11.105265147943902
1508815200,28346.47,28355.26,28309.2,28315.43,50.315414639375376,-9.399135153851699,50.315414639375376,-9.399135153851699
1508818800,28316.76,28321.38,28295.09,28301.5,49.60923857122907,-7.760013661488344,49.60923857122907,-7.760013661488344
1508822400,28299.64,28308.91,28124.53,28129.7,56.554100712273794,-5.973510484439396,56.554100712273794,-5.973510484439396
1508826000,28129.8,28194.1,28098.83,28192.54,58.864604561345914,-4.172451733167582,58.864604561345914,-4.172451733167582
1508829600,28191.63,28209.45,28153.33,28154.97,61.99943246658222,-2.334343838730088,61.99943246658222,-2.334343838730088
1508894400,28238.85,28315.27,28238.85,28267.82,58.83112396485012,-0.6353030664084158,58.83112396485012,-0.6353030664084158
1508898000,28268.15,28352.83,28254.06,28337.01,52.54300461288949,0.8418721469054149,52.54300461288949,0.8418721469054149
1508901600,28335.59,28387.21,28335.52,28360.59,45.85960426474412,2.092364705734268,45.85960426474412,2.092364705734268
1508905200,28358.25,28366.23,28239.45,28264.85,44.42329217895531,3.26822380221263,44.42329217895531,3.26822380221263
1508908800,28263.11,28278.56,28198.56,28256.47,43.260487804640434,4.379120024502291,43.260487804640434,4.379120024502291
1508912400,28259.83,28285.92,28233.65,28266.75,41.469110373545846,5.409397534197946,41.469110373545846,5.409397534197946
1508916000,28267.49,28309.68,28260.55,28302.89,37.98256911383578,6.314207855854552,37.98256911383578,6.314207855854552
1508980800,28165.61,28316.2,28102.75,28275.98,36.05050741690138,7.140216176994742,36.05050741690138,7.140216176994742
1508984400,28274.81,28280.9,28228.83,28262.04,34.808855964227405,7.9087895044178715,34.808855964227405,7.9087895044178715
1508988000,28261.6,28296.4,28251.23,28257.17,33.72410913565545,8.625881716396693,33.72410913565545,8.625881716396693
1508991600,28269.49,28274.74,28211.22,28211.22,34.67568959849814,9.349487490899511,34.67568959849814,9.349487490899511
1508995200,28211.02,28241.39,28184.36,28220.18,34.749835863447515,10.05505272347029,34.749835863447515,10.05505272347029
1508998800,28225.64,28236.22,28185.15,28203.11,35.30752010688593,10.75651015078739,35.30752010688593,10.75651015078739
1509002400,28202.67,28235.56,28194.96,28202.38,35.50148391888797,11.443870533234628,35.50148391888797,11.443870533234628
1509067200,28332.91,28478.59,28305.73,28451.79,23.83471911007655,11.788060771480238,23.83471911007655,11.788060771480238
1509070800,28449.15,28494.52,28434.53,28468.75,13.291657866637252,11.829827357456821,13.291657866637252,11.829827357456821
1509074400,28469.92,28477.1,28425.72,28438.43,5.943085353173956,11.666306746226741,5.943085353173956,11.666306746226741
1509078000,28441.79,28461.75,28353.77,28360.28,3.4842290051419695,11.439026808974386,3.4842290051419695,11.439026808974386
1509081600,28358.84,28424.11,28329.78,28414.05,-1.0448274901355035,11.092253078443555,-1.0448274901355035,11.092253078443555
1509085200,28410.62,28424.73,28366.35,28386.99,-3.496156740551669,10.687019472360355,-3.496156740551669,10.687019472360355
1509088800,28380.51,28438.85,28370.74,28438.85,-7.872110061347485,10.171488096424026,-7.872110061347485,10.171488096424026
1509326400,28585.15,28650.82,28360.88,28444.37,-11.646423832073197,9.565434987299103,-11.646423832073197,9.565434987299103
1509330000,28434.18,28502.25,28434.18,28502.25,-17.31608071286246,8.81872621785017,-17.31608071286246,8.81872621785017
1509333600,28499.85,28526.22,28434.33,28452.22,-19.50356361340164,8.031995944759842,-19.50356361340164,8.031995944759842
1509337200,28472.85,28478.23,28439.36,28463.38,-21.647731841883797,7.207559061797519,-21.647731841883797,7.207559061797519
1509340800,28460.98,28477.12,28380.26,28432.56,-21.79814083713427,6.401845175716081,-21.79814083713427,6.401845175716081
1509344400,28434,28439.71,28386.59,28421.9,-21.245508368225273,5.633863132828821,-21.245508368225273,5.633863132828821
1509348000,28415.84,28426.55,28336.19,28336.19,-16.652801022955828,5.014789128501469,-16.652801022955828,5.014789128501469
1509412800,28247,28289.18,28183.79,28273.79,-9.865895416347485,4.601436780033443,-9.865895416347485,4.601436780033443
1509416400,28275.53,28306.99,28255.84,28298.65,-5.371280357012438,4.324416859559946,-5.371280357012438,4.324416859559946
1509420000,28301.98,28317.33,28284.41,28314.27,-2.3655135617009364,4.1385854589693665,-2.3655135617009364,4.1385854589693665
1509423600,28308.37,28313.89,28255.08,28270.4,2.1446778341341997,4.083199136057279,2.1446778341341997,4.083199136057279
1509427200,28271.78,28312.08,28265.97,28291.81,4.832442399343563,4.104011448926342,4.832442399343563,4.104011448926342
1509430800,28288.18,28351.04,28282.98,28347.95,4.39928780025366,4.112213569796546,4.39928780025366,4.112213569796546
1509434400,28345.74,28354.11,28245.54,28245.54,8.74065871444327,4.240781490481177,8.74065871444327,4.240781490481177
1509499200,28387.55,28444.16,28329.5,28416.15,4.338877247377241,4.243506372617179,4.338877247377241,4.243506372617179
1509502800,28413.52,28442.39,28387.92,28424.98,0.28780522816668963,4.133625785271332,0.28780522816668963,4.133625785271332
1509506400,28422.95,28436.71,28386.86,28395.64,-1.6777185289865884,3.972199554319723,-1.6777185289865884,3.972199554319723
1509510000,28404.23,28430.41,28387.95,28407.94,-3.8425155692711996,3.755124134219975,-3.8425155692711996,3.755124134219975
1509513600,28405.47,28502.4,28395.98,28482.41,-9.025794526060054,3.4000986158788633,-9.025794526060054,3.4000986158788633
1509517200,28480.5,28503.82,28458.39,28487.75,-13.44355842321238,2.9322192536818843,-13.44355842321238,2.9322192536818843
1509520800,28490.08,28606.59,28479.4,28594.06,-21.863671209339373,2.2434445185979603,-21.863671209339373,2.2434445185979603
1509585600,28604.95,28627.94,28492.2,28578.5,-27.85961512058566,1.4072484175095266,-27.85961512058566,1.4072484175095266
1509589200,28578.87,28643.58,28537.91,28582.48,-32.72209340819609,0.4592111445732595,-32.72209340819609,0.4592111445732595
1509592800,28588.45,28588.45,28509.53,28552.47,-35.04406432948599,-0.5269909519283863,-35.04406432948599,-0.5269909519283863
1509596400,28560.28,28576.28,28536.81,28562.07,-37.095729039541766,-1.542789232139869,-37.095729039541766,-1.542789232139869
1509600000,28564.82,28574.71,28527.75,28560.31,-38.38364147812172,-2.5661462389726983,-38.38364147812172,-2.5661462389726983
1509603600,28562,28611.85,28540.13,28577.14,-39.894169388066075,-3.6030357708919585,-39.894169388066075,-3.6030357708919585
1509607200,28579.99,28590.3,28518.64,28518.64,-38.092760159757745,-4.561083670582675,-38.092760159757745,-4.561083670582675
1509672000,28603.51,28627.7,28542.66,28602.03,-40.15086805959072,-5.549688792499564,-40.15086805959072,-5.549688792499564
1509675600,28597.47,28655.94,28568.4,28654.53,-43.92620127113696,-6.61570302801727,-43.92620127113696,-6.61570302801727
1509679200,28653.15,28661.29,28591.12,28606.15,-44.414258303528186,-7.665662896781463,-44.414258303528186,-7.665662896781463
1509682800,28604.53,28621.3,28590.22,28596.95,-44.0156978191153,-8.675386089068514,-44.0156978191153,-8.675386089068514
1509686400,28595.44,28626.1,28589.12,28613.2,-44.07031676828046,-9.658578607935512,-44.07031676828046,-9.658578607935512
1509690000,28612.73,28618.57,28577.35,28583.69,-42.38082122857668,-10.567529791842212,-42.38082122857668,-10.567529791842212
1509693600,28583.32,28626.34,28580,28603.61,-41.5611015953873,-11.428462341940687,-41.5611015953873,-11.428462341940687
1509931200,28616.35,28616.35,28138.74,28145.41,-19.36291868923945,-11.648863907143431,-19.36291868923945,-11.648863907143431
1509934800,28140.37,28293.03,28137.77,28280.29,-7.2465678317748825,-11.52657790504986,-7.2465678317748825,-11.52657790504986
1509938400,28287.31,28436.67,28268.66,28436.67,-4.486057105430518,-11.331007882838213,-4.486057105430518,-11.331007882838213
1509942000,28431.87,28469.33,28415.23,28434.47,-2.0849154842217104,-11.074171982876644,-2.0849154842217104,-11.074171982876644
1509945600,28433.02,28556.4,28417.23,28540.18,-4.985829572018702,-10.905051360352813,-4.985829572018702,-10.905051360352813
1509949200,28543.69,28590.14,28481.76,28587.83,-9.52304212654417,-10.866662214969239,-9.52304212654417,-10.866662214969239
1509952800,28583.73,28650.79,28579.09,28596.8,-13.575060462171678,-10.94189549961375,-13.575060462171678,-10.94189549961375
1510017600,28715.4,28914.14,28715.07,28883.76,-30.043772455966973,-11.472503192845783,-30.043772455966973,-11.472503192845783
1510021200,28878.49,28942.43,28837.46,28937.96,-45.789618228562176,-12.42575638828235,-45.789618228562176,-12.42575638828235
1510024800,28937.35,28960.31,28920.09,28943.64,-58.568360620152816,-13.707495394723196,-58.568360620152816,-13.707495394723196
1510028400,28946.74,28989.05,28927.39,28977.74,-70.12221795259029,-15.274571021330615,-70.12221795259029,-15.274571021330615
1510032000,28983.26,28990.27,28946.21,28983.08,-79.2461580530944,-17.05155954999072,-79.2461580530944,-17.05155954999072
1510035600,28984.24,29017.4,28941.57,28947.07,-84.391393361886,-18.922110489210034,-84.391393361886,-18.922110489210034
1510039200,28945.23,28994.34,28935.71,28994.34,-90.08260385974427,-20.89879086061376,-90.08260385974427,-20.89879086061376
1510104000,28950.5,29024.31,28902.19,28990.87,-93.8281956217761,-22.92460765953494,-93.8281956217761,-22.92460765953494
1510107600,28988.22,29089.47,28954.8,29082.82,-100.35838050560778,-25.075545794148073,-100.35838050560778,-25.075545794148073
1510111200,29083.76,29123.44,29055.2,29079.92,-104.73136072130728,-27.288207319902497,-104.73136072130728,-27.288207319902497
1510114800,29094.65,29104.03,29049.86,29075.74,-107.24097593398983,-29.5091175591827,-107.24097593398983,-29.5091175591827
1510118400,29078.9,29082.82,28917.71,28971.61,-103.58325750796212,-31.566732557759906,-103.58325750796212,-31.566732557759906
1510122000,28975.05,28977.85,28905.55,28939.62,-98.23741041513858,-33.41869583157598,-98.23741041513858,-33.41869583157598
1510125600,28938.99,28954.41,28885.07,28907.6,-91.55196922215328,-35.03350898131424,-91.55196922215328,-35.03350898131424
1510190400,28987.79,29120.7,28985.92,29093.56,-93.89984749494033,-36.66868505113719,-93.89984749494033,-36.66868505113719
1510194000,29094.74,29192.51,29087.02,29178.67,-98.96811038655142,-38.39922464378758,-98.96811038655142,-38.39922464378758
1510197600,29176.76,29189.55,29152.53,29170.22,-101.89846771046359,-40.16309250675081,-101.89846771046359,-40.16309250675081
1510201200,29150.21,29150.21,29014.36,29040.75,-97.45919352030614,-41.75465086823846,-97.45919352030614,-41.75465086823846
1510204800,29041.6,29094.31,28960.05,29088.17,-95.1946689231554,-43.23909581420837,-95.1946689231554,-43.23909581420837
1510208400,29085.64,29165.91,29066.44,29159.52,-95.83701499756353,-44.70014912485712,-95.83701499756353,-44.70014912485712
1510212000,29159.75,29163.09,29136.57,29136.57,-94.49723959636322,-46.08340163795451,-94.49723959636322,-46.08340163795451
1510276800,29060.13,29154.39,29036.45,29096.08,-90.73404345171366,-47.32369724389226,-90.73404345171366,-47.32369724389226
1510280400,29097.76,29195.86,29080.93,29183.52,-90.92962607730078,-48.534973044820276,-90.92962607730078,-48.534973044820276
1510284000,29183.36,29194.36,29138.46,29138.95,-88.26579985811986,-49.638607122967485,-88.26579985811986,-49.638607122967485
1510287600,29162.24,29237.85,29162.24,29196.41,-87.99723804107634,-50.70412464847051,-87.99723804107634,-50.70412464847051
1510291200,29194.75,29223.71,29123.79,29136.94,-84.28911186290134,-51.63704095998248,-84.28911186290134,-51.63704095998248
1510294800,29135.1,29174.54,29104.42,29165.14,-81.84599073487698,-52.476178453729545,-81.84599073487698,-52.476178453729545
1510298400,29162.5,29174.67,29120.92,29120.92,-77.11271089691945,-53.16052657715149,-77.11271089691945,-53.16052657715149
1510536000,29058.23,29258.5,29058.23,29179.62,-75.29962270281976,-53.775501469531164,-75.29962270281976,-53.775501469531164
1510539600,29179.22,29227.16,29165.84,29174.06,-72.92436453788105,-54.30741433254089,-72.92436453788105,-54.30741433254089
1510543200,29172.58,29203.63,29162.29,29198.26,-71.48392726376915,-54.78453969174167,-71.48392726376915,-54.78453969174167
1510546800,29194.73,29218.07,29190.39,29212.43,-70.35794775545219,-55.21713436017807,-70.35794775545219,-55.21713436017807
1510550400,29213.38,29227.12,29166.13,29183.2,-67.49319187464062,-55.55813595780203,-67.49319187464062,-55.55813595780203
1510554000,29182.37,29242.45,29177.55,29230.25,-66.75342809099675,-55.869116294835216,-66.75342809099675,-55.869116294835216
1510557600,29224.27,29249.31,29182.18,29182.18,-63.364643242290185,-56.07732537670896,-63.364643242290185,-56.07732537670896
1510622400,29272.1,29320.03,29205.61,29221.6,-61.87757462051377,-56.2384434112591,-61.87757462051377,-56.2384434112591
1510626000,29224.3,29241.02,29143.63,29205.13,-59.37797995459914,-56.32565275968521,-59.37797995459914,-56.32565275968521
1510629600,29202.84,29209.01,29153.67,29198.17,-56.509337434588815,-56.33075511176587,-56.509337434588815,-56.33075511176587
1510633200,29205.21,29246.15,29205.21,29243.02,-55.75700984521609,-56.31481774325059,-55.75700984521609,-56.31481774325059
1510636800,29244.04,29245.75,29168.44,29187.08,-52.08659850228287,-56.19736720877927,-52.08659850228287,-56.19736720877927
1510640400,29185.57,29197.6,29145.88,29161.82,-47.47414720448069,-55.9550555419932,-47.47414720448069,-55.9550555419932
1510644000,29159.53,29178.63,29144.01,29152.12,-42.847776206665,-55.59096444934519,-42.847776206665,-55.59096444934519
1510708800,29026.11,29106.49,28944.82,28963.39,-29.974381681506202,-54.87939270579411,-29.974381681506202,-54.87939270579411
1510712400,28966.72,29030.31,28942.08,28959.14,-18.978538421975827,-53.882146753465825,-18.978538421975827,-53.882146753465825
1510716000,28959.99,28972.41,28916.16,28937.44,-8.806914420070825,-52.63005696642708,-8.806914420070825,-52.63005696642708
1510719600,28937.88,28937.88,28894.96,28898.15,1.4169112488816609,-51.12875229377961,1.4169112488816609,-51.12875229377961
1510723200,28898.97,28965.83,28872.14,28952.38,7.275239748665626,-49.50641918148947,7.275239748665626,-49.50641918148947
1510726800,28955.98,28964.44,28895.21,28904.53,14.225548899761634,-47.73608673478805,14.225548899761634,-47.73608673478805
1510730400,28898.96,28919.4,28851.69,28851.69,22.242772373137996,-45.79222953734566,22.242772373137996,-45.79222953734566
1510795200,28963.77,29036.76,28877.76,28956.11,23.798457383902132,-43.859154900644334,23.798457383902132,-43.859154900644334
1510798800,28954.79,29074.14,28942.62,29059.11,20.112582015550288,-42.08216220852782,20.112582015550288,-42.08216220852782
1510802400,29059.94,29068.29,28986.01,29005,19.42451117159726,-40.37364350352434,19.42451117159726,-40.37364350352434
1510806000,29017.04,29042.69,29012.51,29033,17.403406814817572,-38.76872543912596,17.403406814817572,-38.76872543912596
1510809600,29033.18,29070.65,29004.04,29059.55,14.374112011446414,-37.29253550994339,14.374112011446414,-37.29253550994339
1510813200,29059.75,29076.27,29029.12,29063.83,11.573520790105249,-35.93514505716426,11.573520790105249,-35.93514505716426
1510816800,29067.7,29095.49,29018.76,29018.76,11.26472948866649,-34.624037430891185,11.26472948866649,-34.624037430891185
1510881600,29214.36,29341.92,29214.36,29269.94,-0.6920930439300719,-33.681483420142264,-0.6920930439300719,-33.681483420142264
1510885200,29267.32,29301.97,29175.91,29260.81,-10.060858622786327,-33.02535495354904,-10.060858622786327,-33.02535495354904
1510888800,29261.48,29272.5,29232.45,29250.09,-17.1569408523319,-32.58456567295968,-17.1569408523319,-32.58456567295968
1510892400,29252.48,29278.74,29226.29,29247.56,-22.709849058450345,-32.310267989223306,-22.709849058450345,-32.310267989223306
1510896000,29247.83,29275.6,29235.26,29245.95,-26.994249907511403,-32.16260082028686,-26.994249907511403,-32.16260082028686
1510899600,29244.09,29272.77,29186.94,29198.65,-28.091601444284606,-32.0495175042868,-28.091601444284606,-32.0495175042868
1510903200,29198.42,29211.44,29158.35,29199.04,-28.77265332152092,-31.95849349920997,-28.77265332152092,-31.95849349920997
1511140800,29227.08,29299.87,29089.58,29148.67,-26.76084579806775,-31.814114396400463,-26.76084579806775,-31.814114396400463
1511144400,29143.36,29196.91,29109.94,29154.8,-25.170954375083966,-31.629582173586115,-25.170954375083966,-31.629582173586115
1511148000,29154.6,29172.29,29137.58,29151.1,-23.48578321444802,-31.40336553583228,-23.48578321444802,-31.40336553583228
1511151600,29144.92,29177.35,29144.92,29171.4,-22.84595152220936,-31.16565959100942,-22.84595152220936,-31.16565959100942
1511155200,29174.1,29257.01,29156.97,29239.8,-25.291081425439188,-31.002476864188022,-25.291081425439188,-31.002476864188022
1511158800,29237.47,29271.16,29205.37,29262.45,-28.12876280476121,-30.92265147364839,-28.12876280476121,-30.92265147364839
1511162400,29261.72,29282.65,29230.21,29260.31,-30.11847012979706,-30.90031310298585,-30.11847012979706,-30.90031310298585
1511227200,29369.69,29568.32,29343.48,29524.2,-43.69219276896911,-31.255643093707608,-43.69219276896911,-31.255643093707608
1511230800,29525.09,29557.39,29491.55,29531.08,-54.76434205090118,-31.908662509185206,-54.76434205090118,-31.908662509185206
1511234400,29529.64,29652.05,29525.55,29619.8,-67.4763606470151,-32.89665412412492,-67.4763606470151,-32.89665412412492
1511238000,29613.88,29728.61,29613.88,29690.97,-80.61401150813981,-34.22213627368089,-80.61401150813981,-34.22213627368089
1511241600,29689.5,29730.88,29567.61,29578.73,-85.51306148672302,-35.64688419626539,-85.51306148672302,-35.64688419626539
1511245200,29571.53,29647.37,29484.78,29617.48,-90.59935822138868,-37.17334180807437,-90.59935822138868,-37.17334180807437
1511248800,29618.07,29818.07,29614.18,29818.07,-103.27632942650598,-39.00953590858636,-103.27632942650598,-39.00953590858636
1511313600,30087.19,30195.76,29975.94,30040.2,-123.06156777165234,-41.3443145714493,-123.06156777165234,-41.3443145714493
1511317200,30039.23,30199.69,30015.81,30105.34,-141.2487036614002,-44.1194364906146,-141.2487036614002,-44.1194364906146
1511320800,30100.64,30101.35,30039.1,30087.73,-154.149056985676,-47.17581483769964,-154.149056985676,-47.17581483769964
