1993-04-19,6750.899901999999
1993-04-26,6830.5
1993-05-03,6798.299805
1993-05-10,7005.299805
1993-05-17,7170.0
1993-05-24,7397.899901999999
1993-05-31,7157.5
1993-06-07,7266.700195
1993-06-14,7200.799805
1993-06-21,7014.100098000001
1993-06-28,7217.899901999999
1993-07-05,7070.600098000001
1993-07-12,6925.200195
1993-07-19,6750.299805
1993-07-26,6989.0
1993-08-02,7396.799805
1993-08-09,7392.299805
1993-08-16,7545.399901999999
1993-08-23,7423.0
1993-08-30,7512.100098000001
1993-09-06,7593.5
1993-09-13,7418.100098000001
1993-09-20,7525.100098000001
1993-09-27,7676.200195
1993-10-04,8005.600098000001
1993-10-11,8764.0
1993-10-18,8719.299805
1993-10-25,9329.099609
1993-11-01,8996.900391
1993-11-08,9701.299805
1993-11-15,9263.900391
1993-11-22,9274.400391
1993-11-29,9294.400391
1993-12-06,10228.099609
1993-12-13,10568.900391
1993-12-20,11039.799805
1993-12-27,11888.400391
1994-01-03,11001.5
1994-01-10,10774.299805
1994-01-17,11459.400391
1994-01-24,11377.799805
1994-01-31,12157.599609
1994-02-07,11504.0
1994-02-14,10825.900391
1994-02-21,10100.299805
1994-02-28,9918.200195
1994-03-07,9905.700195
1994-03-14,9132.299805
1994-03-21,9234.200195
1994-03-28,9029.900391
1994-04-04,9298.200195
1994-04-11,9536.099609
1994-04-18,9156.900391
1994-04-25,8966.099609
1994-05-02,8620.299805
1994-05-09,9134.700195
1994-05-16,9631.599609
1994-05-23,9470.099609
1994-05-30,9234.299805
1994-06-06,9111.200195
1994-06-13,9114.0
1994-06-20,8881.0
1994-06-27,8634.400391
1994-07-04,8433.0
1994-07-11,9117.0
1994-07-18,9153.0
1994-07-25,9482.799805
1994-08-01,9602.200195
1994-08-08,9464.599609
1994-08-15,9404.400391
1994-08-22,9399.099609
1994-08-29,9901.599609
1994-09-05,10145.0
1994-09-12,9968.5
1994-09-19,9632.5
1994-09-26,9521.200195
1994-10-03,9284.900391
1994-10-10,9550.900391
1994-10-17,9338.599609
1994-10-24,9379.5
1994-10-31,9530.400391
1994-11-07,9367.900391
1994-11-14,9427.400391
1994-11-21,8658.799805
1994-11-28,8221.599609
1994-12-05,7789.100098000001
1994-12-12,8166.399901999999
1994-12-19,8311.900391
1994-12-26,8191.0
1995-01-02,7683.299805
1995-01-09,7252.299805
1995-01-16,7278.100098000001
1995-01-23,7297.100098000001
1995-01-30,7478.899901999999
1995-02-06,8012.799805
1995-02-13,8043.0
1995-02-20,8219.0
1995-02-27,8185.200195
1995-03-06,7949.399901999999
1995-03-13,8534.700195
1995-03-20,8484.700195
1995-03-27,8587.700195
1995-04-03,8470.299805
1995-04-10,8662.0
1995-04-17,8645.400391
1995-04-24,8361.0
1995-05-01,8332.200195
1995-05-08,9217.799805
1995-05-15,9013.299805
1995-05-22,9329.200195
1995-05-29,9559.700195
1995-06-05,9267.599609
1995-06-12,9314.0
1995-06-19,9224.400391
1995-06-26,9206.5
1995-07-03,9632.299805
1995-07-10,9728.0
1995-07-17,9410.200195
1995-07-24,9451.700195
1995-07-31,9362.799805
1995-08-07,9006.900391
1995-08-14,8895.799805
1995-08-21,9080.400391
1995-08-28,9196.5
1995-09-04,9393.200195
1995-09-11,9797.400391
1995-09-18,9541.900391
1995-09-25,9646.299805
1995-10-02,9873.900391
1995-10-09,9883.799805
1995-10-16,9895.200195
1995-10-23,9680.799805
1995-10-30,9855.799805
1995-11-06,9411.900391
1995-11-13,9287.900391
1995-11-20,9488.799805
1995-11-27,9862.599609
1995-12-04,9863.599609
1995-12-11,9858.700195
1995-12-18,9932.200195
1995-12-25,10073.400391
1996-01-01,10529.900391
1996-01-08,10540.0
1996-01-15,10764.099609
1996-01-22,11111.900391
1996-01-29,11469.400391
1996-02-05,11310.299805
1996-02-12,11595.0
1996-02-19,11390.400391
1996-02-26,11194.900391
1996-03-04,11217.799805
1996-03-11,10557.599609
1996-03-18,11026.700195
1996-03-25,10957.200195
1996-04-01,11139.900391
1996-04-08,10849.799805
1996-04-15,10818.5
1996-04-22,10732.799805
1996-04-29,10734.200195
1996-05-06,10597.700195
1996-05-13,10816.900391
1996-05-20,11019.200195
1996-05-27,11264.700195
1996-06-03,11196.599609
1996-06-10,10865.0
1996-06-17,10855.299805
1996-06-24,11020.900391
1996-07-01,11177.099609
1996-07-08,10802.700195
1996-07-15,10845.299805
1996-07-22,10705.599609
1996-07-29,10962.0
1996-08-05,11104.0
1996-08-12,11176.0
1996-08-19,11424.599609
1996-08-26,11159.0
