time,open,high,low,close,Plot,Plot
1465356000,21265.11,21298.2,21257.37,21257.75,274.459003324424,271.53548139603663
1465359600,21262.23,21262.23,21230.77,21250.38,279.7880038839103,277.1235036041671
1465363200,21251.19,21319.02,21241.17,21302.42,285.8767956868178,282.83239978536403
1465366800,21302.54,21352.37,21247.19,21255.62,290.5982477074467,288.23752169713225
1465370400,21253.47,21315,21250.61,21313.1,296.217227003679,293.40773735556286
1465521600,21240.08,21270.62,21200.63,21243.16,299.99599305716765,298.1066100304233
1465525200,21242.61,21257.97,21144.95,21154.09,301.60936510675674,300.8026790819622
1465528800,21154.67,21159.69,21096.67,21152.99,303.0134333679962,302.31139923737646
1465532400,21149.1,21159.87,21127.48,21140.3,303.97164638045797,303.4925398742271
1465536000,21139.1,21188.35,21130.97,21154.82,305.079007220098,304.525326800278
1465539600,21157.21,21173.41,21057.73,21059.29,303.99998064677493,304.53949393343646
1465543200,21059.58,21082.34,21017.98,21019.21,302.0045177747743,303.0022492107746
1465780800,20647.51,20664.59,20479.64,20536.72,289.77278972699787,295.8886537508861
1465784400,20536.1,20551.26,20501.54,20509.05,277.3837253466954,283.57825753684665
1465788000,20508.02,20520.57,20490.02,20508.35,265.4196335971901,271.40167947194277
1465791600,20499.15,20524.9,20482.02,20524.45,254.221833484542,259.82073354086606
1465795200,20522.01,20533.53,20443.94,20451.96,241.88637766450483,248.05410557452342
1465798800,20452.03,20503.24,20430.81,20453.98,230.0446194310316,235.96549854776822
1465802400,20455.44,20517.48,20454.02,20500.13,219.61307982376093,224.82884962739627
1465867200,20476.75,20537.92,20444.86,20519.18,209.96023055001206,214.7866551868865
1465870800,20519.36,20522.55,20458.55,20464.01,199.4850438231806,204.72263718659633
1465874400,20462.01,20477.38,20451.6,20461.57,189.34343659429942,194.41424020874
1465878000,20458.83,20485.02,20432.54,20482.02,180.00891560191667,184.67617609810804
1465881600,20482.78,20520.12,20474.65,20483.57,171.04959600451184,175.52925580321426
1465885200,20487.74,20499.27,20384.45,20392.25,160.48733771762636,165.7684668610691
1465888800,20391.05,20421.63,20358.94,20377.86,150.02451080489845,155.2559242612624
1465953600,20161.01,20377.86,20161.01,20358.67,139.55916273228286,144.79183676859066
1465957200,20359.63,20480.91,20344.9,20479.66,132.06145992831443,135.81031133029865
1465960800,20480.87,20500.67,20444.12,20480.36,124.85837138813804,128.45991565822624
1465964400,20487.62,20487.71,20421.91,20436.62,116.99936533175787,120.92886835994796
1465968000,20436.83,20467.6,20385.94,20445.18,109.62293488886644,113.31115011031216
1465971600,20445.01,20542.46,20421.74,20531.85,104.36337054634714,106.99315271760679
1465975200,20532.66,20553.58,20452.72,20470.41,97.99560807611488,101.17948931123101
1466040000,20284.91,20297.4,20106.56,20106.72,84.17557185721307,91.08558996666397
1466043600,20106.7,20117.37,20021.57,20094.09,70.66475165486554,77.4201617560393
1466047200,20094.65,20110.31,20066.92,20074.39,57.30508851760169,63.984920086233615
1466050800,20074.56,20074.6,19999.19,20021.79,43.3988893543501,50.351988935975896
1466054400,20022.21,20077.14,20022.21,20026.81,30.194702053089713,36.79679570371991
1466058000,20029.28,20061.44,19964.37,20047.28,17.993554756114463,24.09412840460209
1466061600,20046.43,20076.14,20026.38,20047.71,6.331905727551202,12.162730241832833
1466126400,20244.23,20282.04,20170.97,20172.75,-2.1729348537846818,2.0794854368832603
1466130000,20175.39,20250.16,20158.93,20239.83,-8.883104439315503,-5.528019646550092
1466133600,20239.96,20242.01,20177.03,20188.27,-16.38537174060548,-12.63423808996049
1466137200,20187.86,20202.76,20162.49,20197.46,-23.356589768147387,-19.870980754376433
1466140800,20195.47,20199.17,20115.11,20125.05,-31.544057406077627,-27.450323587112507
1466144400,20122.38,20148.85,20090.8,20120.74,-39.45017103349164,-35.497114219784635
1466148000,20118.07,20213.01,20117.45,20179.45,-45.75086670627206,-42.60051886988185
1466385600,20425.06,20458.74,20288.49,20321.89,-48.74279332952574,-47.2468300178989
1466389200,20320.93,20344.2,20293.76,20338.91,-51.224266152428754,-49.98352974097725
1466392800,20336.59,20401.73,20333.61,20388.49,-52.527879891385965,-51.87607302190736
1466396400,20396.6,20404.26,20375.66,20394.09,-53.635574733376416,-53.08172731238119
1466400000,20392.05,20524.2,20387.71,20517.98,-52.052659842622234,-52.844117287999325
1466403600,20518.53,20551.02,20496.12,20527.8,-50.31182044178058,-51.18224014220141
1466407200,20529.22,20537.57,20490.24,20515.5,-48.88871078945522,-49.6002656156179
1466472000,20522.36,20677.74,20516.73,20613.4,-45.4381632621953,-47.16343702582526
1466475600,20613.17,20639.65,20559.16,20590.45,-42.607831166176766,-44.022997214186034
1466479200,20588.93,20617.8,20578.94,20607.52,-39.52470094812816,-41.06626605715246
1466482800,20605.99,20626.44,20599.73,20608.93,-36.532429227692774,-38.028565087910465
1466486400,20608.47,20680.1,20590.97,20679.45,-32.16585897675395,-34.34914410222336
1466490000,20677.41,20678.51,20590.63,20614.15,-29.360982589711057,-30.763420783232505
1466493600,20613.73,20681.79,20612.01,20673.14,-25.420253072708874,-27.390617831209966
1466558400,20553.94,20615.12,20515.25,20570.22,-23.821038617141312,-24.620645844925093
1466562000,20574.03,20764.06,20562.36,20752.53,-18.425668321313424,-21.123353469227368
1466565600,20752.22,20761.28,20720.21,20740.37,-13.518143851200875,-15.97190608625715
1466569200,20735.25,20757.19,20717.75,20723.42,-9.180206088080013,-11.349174969640444
1466572800,20723.04,20807.45,20723.01,20788.94,-3.6434469774758327,-6.411826532777923
1466576400,20788.76,20841.51,20783.51,20812.39,2.1470760560041526,-0.74818546073584
1466580000,20812.05,20835.84,20776.03,20789.09,7.188799056533753,4.667937556268953
1466644800,20862.59,20862.59,20753.94,20843.34,13.153650991251197,10.171225023892475
1466648400,20843.77,20889.05,20836.21,20862.14,19.248623379859055,16.201137185555126
1466652000,20861.9,20867.04,20831.23,20838.74,24.5727540093103,21.910688694584678
1466655600,20832.47,20854.19,20819.88,20851.22,29.917140131819906,27.244947070565104
1466659200,20851.82,20881.1,20841.2,20850.24,34.994052469624876,32.45559630072239
1466662800,20848.54,20883.07,20817.66,20859.65,40.03317509050612,37.5136137800655
1466666400,20861.53,20881.18,20849.07,20865.36,44.955962660758814,42.49456887563247
1466731200,20483.51,21034.18,20483.51,20626.2,44.584462039234495,44.770212349996655
1466734800,20626.44,20627.59,20104.31,20128.86,33.689116148842004,39.13678909403825
1466738400,20126.53,20129.32,19845,19894.12,18.293828716010466,25.991472432426235
1466742000,19860.66,19931.23,19662.7,19861.38,2.876731092474074,10.58527990424227
1466745600,19860.45,19998.75,19771.58,19949.08,-10.006951340659725,-3.5651101240928256
1466749200,19946.39,20066.29,19915.04,20060.14,-19.969588302057673,-14.9882698213587
1466752800,20057.85,20274.13,20010.03,20253.51,-25.3944101062516,-22.681999204154636
1466990400,19982.66,20117.23,19969.47,20067.25,-34.51174760678987,-29.953078856520733
1466994000,20066.98,20103.84,20044.65,20091.31,-42.70537400213652,-38.608560804463195
1466997600,20093.13,20116.91,20083.13,20110.88,-50.107843621783104,-46.40660881195981
1467001200,20116.1,20160.95,20111.91,20153.06,-56.272767269376345,-53.190305445579725
1467004800,20158.05,20196.95,20112,20171.93,-61.74550393695972,-59.00913560316803
1467008400,20168.7,20308.33,20157.05,20308.14,-64.071652122253,-62.90857802960636
1467012000,20302.27,20329.16,20209.69,20216.63,-68.20720298862943,-66.13942755544122
1467076800,19898.75,20056.03,19898.75,19996.43,-76.7938543780474,-72.50052868333842
1467080400,19995.76,20091.29,19989.73,20083.13,-83.13864450560868,-79.96624944182804
1467084000,20085.17,20105.35,20048.35,20050.93,-89.85367409018727,-86.49615929789798
1467087600,20063.35,20080.41,20040.76,20073.93,-95.75210451689054,-92.8028893035389
1467091200,20075.13,20083.98,20041.83,20078.66,-101.25421934359474,-98.50316193024264
1467094800,20076.84,20141.92,20064.96,20126.37,-105.46595922487904,-103.36008928423689
1467098400,20128.88,20196.2,20120.04,20191.94,-108.06463890200394,-106.76529906344149
1467163200,20217.07,20387.46,20217.07,20334.77,-107.48555375197975,-107.77509632699184
1467166800,20345.02,20348.74,20288.67,20290.92,-107.81881087457441,-107.65218231327708
1467170400,20300.34,20328.35,20271.84,20316.57,-107.55356055967786,-107.68618571712614
1467174000,20317.75,20318.92,20291.66,20296.98,-107.67349051577548,-107.61352553772667
1467177600,20312.43,20341.21,20274.94,20328.14,-107.08777601878683,-107.38063326728115
1467181200,20340.81,20455.58,20322.79,20441.31,-104.09246459018323,-105.59012030448503
1467184800,20452.99,20456.58,20395.44,20429.13,-101.44707920253131,-102.76977189635727
1467249600,20736.85,20783.73,20614.65,20758.62,-91.9078317992753,-96.6774555009033
1467253200,20760.32,20828.03,20737.98,20773.73,-82.43387995197918,-87.17085587562724
1467256800,20775.27,20814.07,20755.63,20762.4,-73.58540372741118,-78.00964183969518
1467260400,20763.02,20770.89,20726.24,20739.29,-65.58748739617658,-69.58644556179388
1467264000,20736.75,20795.98,20720.36,20723.45,-58.251901163628645,-61.919694279902615
1467267600,20726.14,20779.84,20629.9,20655.22,-52.660795796004095,-55.45634847981637
1467271200,20655.15,20814.71,20639.79,20806.21,-44.10101596180175,-48.38090587890292
1467595200,20967.47,21093.02,20840.64,21059.58,-30.540290094388183,-37.320653028094966
1467598800,21066.77,21166.02,21038.09,21143.67,-15.785789369019767,-23.163039731703975
1467602400,21143.58,21151.71,21091.53,21098.8,-2.624366815369285,-9.205078092194526
1467606000,21089.23,21114.91,21081.39,21111.42,10.225538415317715,3.8005857999742148
1467609600,21110.23,21126.46,21065.81,21125.48,22.80321353065665,16.51437597298718
1467613200,21126.59,21127.95,21050.99,21055.42,33.33595738814256,28.069585459399605
1467616800,21056.3,21064.25,21028.23,21057.63,43.438959395483835,38.3874583918132
1467681600,20919.52,20919.52,20820.47,20885.75,49.44372438748178,46.44134189148281
1467685200,20886.19,20927.73,20867.02,20899.89,55.464416149981844,52.45407026873181
1467688800,20902.34,20907.51,20865.83,20885.84,60.90156642765214,58.18299128881699
1467692400,20890.04,20901.75,20873.16,20899.13,66.35728421447493,63.629425321063536
1467696000,20901.61,20945.98,20891.71,20904.38,71.65855377842308,69.007918996449
1467699600,20903.21,20910.86,20760.66,20771.87,73.89529410545947,72.77692394194128
1467703200,20776.05,20813.99,20737.16,20737.16,75.27094262850005,74.58311836697976
1467768000,20475.4,20475.4,20304.39,20319.05,67.7105395514518,71.49074108997593
1467771600,20316.91,20373.03,20313.87,20353.52,61.18658367831085,64.44856161488133
1467775200,20352.54,20366.4,20323.03,20359.35,55.049930633867916,58.118257156089385
1467778800,20357.26,20405.64,20357.26,20396.78,49.95448936830144,52.50221000108468
1467782400,20399.25,20435.49,20377.24,20384.97,44.81448614192777,47.384487755114606
1467786000,20387.27,20491.24,20363.94,20482.58,41.949058167745534,43.38177215483665
1467789600,20482.4,20560.06,20475.23,20493.13,39.41703959991719,40.68304888383136
1467854400,20606.68,20731.12,20576.74,20646.71,40.23108321469408,39.824061407305635
1467858000,20646.83,20697.29,20642.66,20651.77,41.10100821692322,40.66604571580865
1467861600,20651.98,20669.35,20617.65,20653.06,41.94425295000474,41.52263058346398
1467865200,20660.43,20676.83,20646.87,20660.98,42.901954785782436,42.42310386789359
1467868800,20658.69,20676.9,20628.37,20663.83,43.861432634974335,43.381693710378386
1467872400,20663.23,20720.55,20636.06,20716.27,45.87151623170212,44.866474433338226
1467876000,20716.17,20724.99,20685.5,20704.24,47.52105801689686,46.69628712429949
1467940800,20622.83,20645.59,20555.52,20571.73,46.276071348329424,46.89856468261314
1467944400,20570.07,20579.74,20509.71,20521.43,44.00396683335566,45.14001909084254
1467948000,20520.99,20527.66,20468.53,20488.71,41.122813177949865,42.563390005652764
1467951600,20493.02,20519.4,20492.12,20506.2,38.72291969563594,39.9228664367929
1467955200,20506.13,20538.88,20486.42,20512.94,36.556550718665676,37.63973520715081
1467958800,20512.51,20536.34,20475.86,20512.24,34.45682644856424,35.50668858361496
1467962400,20513.51,20582.81,20512.12,20564.16,33.534998223734874,33.99591233614956
1468200000,20951.17,20951.17,20840,20896.4,39.67083532934339,36.60291677653913
1468203600,20896.64,20972.85,20893.19,20930.73,46.24775325041992,42.959294289881655
1468207200,20930.56,20955.43,20897.4,20902.37,51.917365882462036,49.08255956644098
1468210800,20900.35,20928.69,20892.77,20913.76,57.558532984621706,54.73794943354187
1468214400,20916.23,20923.11,20851.13,20896.72,62.568806707720796,60.06366984617125
1468218000,20897.57,20905.9,20840.32,20873.96,66.8530280397681,64.71091737374445
1468221600,20873.55,20903.12,20852.23,20881.78,71.0885758712866,68.97080195552735
1468286400,21046.94,21083.43,20991.48,21042.08,78.50229970341024,74.79543778734842
1468290000,21037.25,21047.17,20983.02,21000.49,84.67964061433304,81.59097015887164
1468293600,21000.5,21010.23,20957.26,20985.77,90.24122761147737,87.4604341129052
1468297200,20985.8,21011.04,20984.78,21001.62,95.85888417561728,93.05005589354732
1468300800,21000.95,21089.68,21000.95,21079.9,102.84895468663672,99.353919431127
1468304400,21078.24,21235.06,21059.05,21206.5,112.17074380279882,107.50984924471777
1468308000,21205.37,21252.64,21180.99,21226.71,121.46692011426421,116.81883195853152
1468372800,21356.64,21441.23,21304.24,21339.31,132.68994534525336,127.07843272975879
1468376400,21345.37,21346.77,21279.77,21299.55,142.52691287150446,137.6084291083789
1468380000,21295.6,21343.43,21294.82,21336.14,152.65059345068948,147.58875316109697
1468383600,21335.15,21370.86,21324.56,21351.89,162.6035494014577,157.6270714260736
1468387200,21355.1,21361.67,21304.3,21305.88,171.08272534394564,166.84313737270168
1468390800,21304.75,21358.36,21288.62,21343.42,179.9176170520841,175.50017119801487
1468394400,21343.55,21352.16,21293.42,21308.62,187.5585523708396,183.73808471146185
1468459200,21297.54,21331.27,21242.93,21312.13,194.86579284335676,191.21217260709818
1468462800,21315.6,21368.55,21299.12,21349.76,202.57319074346742,198.7194917934121
1468466400,21349.24,21375.99,21322.78,21332.36,209.4958087548257,206.03449974914656
1468470000,21332.64,21337.04,21312.61,21332.5,216.03669280161557,212.76625077822064
1468473600,21332.84,21394.59,21315.31,21365.86,222.9130595780225,219.47487618981904
1468477200,21370,21547.41,21357.53,21505.96,232.36602436348403,227.63954197075327
1468480800,21504.64,21581.42,21489.41,21581.42,242.91081017178658,237.6384172676353
1468545600,21589.08,21671.14,21515.35,21651.98,254.39164113028892,248.65122565103775
1468549200,21650.81,21739.21,21642.98,21685.79,265.9853304125281,260.1884857714085
1468552800,21683.85,21720.99,21682.99,21695.39,277.17022959087626,271.5777800017022
1468556400,21691.92,21691.92,21591.46,21592.69,285.5839217220637,281.37707565646997
1468560000,21593.28,21628.68,21547.07,21596.33,293.59527097758837,289.589596349826
1468563600,21597.13,21652.77,21566.17,21649.72,302.27159884158027,297.9334349095843
1468567200,21648.11,21704.77,21640.44,21656.06,310.5847862301089,306.4281925358446
1468804800,21656.88,21769.53,21616.16,21622.3,317.6991791353721,314.1419826827405
1468808400,21620.03,21701.68,21618.33,21692.83,325.8715222656865,321.7853507005293
1468812000,21692.62,21726.44,21684.76,21696.43,333.63594425462725,329.7537332601569
1468815600,21684.17,21702.21,21670.58,21687.86,340.74994242200046,337.19294333831385
1468819200,21688.23,21747.58,21664.88,21740.04,348.52485300616536,344.6373977140829
1468822800,21739.59,21818.75,21726.63,21788.83,356.8568806221738,352.69086681416957
1468826400,21790.49,21822,21752.7,21812.55,365.1878613185181,361.02237097034595
1468891200,21734.34,21767.88,21616.14,21622.52,368.99193346292304,367.0898973907206
1468894800,21619.97,21696.48,21612.6,21669.18,373.4751011978151,371.23351733036907
1468898400,21668.63,21685.88,21657.05,21666.4,377.5596524727116,375.51737683526335
1468902000,21662.73,21682.74,21659.57,21670.25,381.401866605127,379.4807595389193
1468905600,21670.07,21717.05,21644.01,21663.53,384.78729934261355,383.0945829738703
1468909200,21660.43,21697.58,21651.99,21684.76,388.3261671618675,386.5567332522405
1468912800,21684.18,21701.81,21639.42,21667.74,391.2010336847852,389.76360042332635
1468977600,21646.39,21801.22,21632.51,21756.86,395.6858551764126,393.4434444305989
1468981200,21758.06,21867.22,21749.34,21836.45,401.5063847361089,398.59611995626074
1468984800,21835.49,21863.04,21830.77,21838.67,406.96451721273843,404.23545097442366
1468988400,21836.46,21872.96,21836.46,21859.38,412.4653588703586,409.7149380415485
1468992000,21855.62,21881.87,21825.94,21865.79,417.7023585263305,415.08385869834456
1468995600,21862.64,21891.75,21817.46,21827.93,421.74842954380074,419.7253940350656
1468999200,21827.47,21895.23,21825.47,21891.41,426.7987210599131,424.2735753018569
1469064000,21971.97,22026.3,21913.16,21994,433.6346159343266,430.2166684971198
1469067600,21994.3,22042.61,21985.96,22019.49,440.5435243528009,437.08907014356373
1469071200,22018.12,22063.36,22015.69,22037.43,447.35984701195775,443.9516856823793
1469074800,22037.59,22047.84,22024.21,22024.21,453.42574835424966,450.3927976831037
1469078400,22029.3,22108.5,22019,22099.75,460.6500304234214,457.03788938883554
1469082000,22098.33,22118.22,22010.69,22040.34,466.1235272812264,463.3867788523239
1469085600,22040.52,22059.41,21972.87,21999.89,470.32241971114126,468.22297349618384
1469150400,21913.04,21932.3,21832.43,21914.33,472.3467507627247,471.334585236933
1469154000,21916.52,21937.79,21890.09,21910.42,474.0191329057234,473.18294183422404
1469157600,21907.45,21918,21885.89,21901.2,475.2420719414331,474.63060242357824
1469161200,21895.21,21907.71,21877.6,21890.04,475.9938437904966,475.61795786596485
1469164800,21890.17,21932.61,21883.81,21924.19,477.2536223142233,476.62373305235997
1469168400,21924.37,21954.18,21902.41,21902.41,477.81513623947103,477.5343792768472
1469172000,21902.05,21972.87,21893.4,21963.07,479.4532647302549,478.63420048486296
1469409600,22071.77,22071.77,21883.61,21906.32,479.6357004625861,479.5444825964205
1469413200,21908.93,21961.94,21895.55,21924.87,480.01974426676315,479.8277223646746
1469416800,21927.95,21933.04,21878.88,21900.67,479.6918258888436,479.8557850778034
1469420400,21895.89,21940.57,21895.89,21926.73,479.7468708150627,479.71934835195316
1469424000,21924.44,21940.34,21902.19,21921.74,479.51100855112236,479.62893968309254
1469427600,21921.61,21977.32,21902.07,21963.23,479.98060800389067,479.7458082775065
1469431200,21963.01,21964.76,21920.36,21948.94,479.94417835075,479.96239317732034
1469496000,21890.89,22003.26,21890.89,21970.92,480.1914518796875,480.06781511521876
1469499600,21973.39,22211.85,21969.12,22179.42,484.6564144881231,482.4239331839053
1469503200,22179.1,22205.96,22154.93,22192.01,489.00638868795795,486.83140158804053
1469506800,22181.02,22266.81,22167.69,22244.98,494.0991789728978,491.55278383042787
1469510400,22247.21,22300.51,22208.89,22224.33,498.34241094411846,496.2207949585081
1469514000,22225.71,22255.33,22120.83,22131.4,500.24250501842107,499.29245798126976
1469517600,22131.31,22168.18,22093.31,22117.88,501.58214794114247,500.91232647978177
1469582400,22193.31,22277.24,22171.24,22249.13,505.44869292047224,503.51542043080735
1469586000,22249.72,22257.91,22186.1,22220.06,508.3371900011989,506.8929414608356
1469589600,22220.26,22224.2,22058.41,22098.45,508.3315530358632,508.33437151853104
1469593200,22095.31,22095.31,21997.88,22037.63,506.8454774569036,507.5885152463834
1469596800,22037.39,22126.82,22036.06,22112.45,506.81472259921793,506.83010002806077
1469600400,22110.88,22179.77,22062.55,22174.72,507.9096720737725,507.3621973364952
1469604000,22174.78,22194.7,22143.36,22176.63,508.8031837532908,508.35642791353166
1469668800,22134.12,22199.22,22076.11,22199.22,509.94135468452805,509.3722692189094
1469672400,22184.49,22214.72,22140.6,22143.94,509.6653280948958,509.80334138971193
1469676000,22130.85,22153.16,22103.1,22123.33,508.77106313050535,509.2181956127006
1469679600,22116.46,22151.34,22105.87,22149.3,508.27170916125397,508.52138614587966
1469683200,22140.61,22163.78,22131.27,22139.2,507.3868628833079,507.82928602228094
1469686800,22124.31,22166.54,22083.92,22083.92,505.1778735943881,506.282368238848
1469690400,22095.46,22179.95,22053.51,22179.95,504.9054551744266,505.04166438440734
1469755200,22055.95,22152.75,21997.33,22014.36,500.948825497253,502.9271403358398
1469758800,22013.57,22103.37,21955.02,21979.16,496.2306410744495,498.58973328585125
1469762400,21980.29,22042.65,21947.5,21991.94,491.80144241594826,494.0160417451989
1469766000,21988.99,22022.53,21984.91,22008.68,487.73398260709655,489.7677125115224
1469769600,22007.48,22023.69,21963.91,21986.37,483.18762559097377,485.46080409903516
1469773200,21988.14,21988.76,21849.8,21875.46,476.31050670285913,479.74906614691645
1469776800,21873.46,21914.81,21830.46,21847.28,468.9583617853423,472.6344342441007
1470014400,22027.65,22202.35,22027.65,22192.21,469.0495372552359,469.0039495202891
1470018000,22188.7,22260.95,22172.34,22216.08,469.46294097369173,469.2562391144638
1470021600,22219.5,22220.85,22161.35,22178.73,468.8888738303649,469.1759074020283
1470025200,22168.16,22190,22158.07,22173.92,468.05954968407605,468.4742117572205
1470028800,22174.28,22228.93,22161.98,22187.8,467.3819858844181,467.7207677842471
1470032400,22185.91,22226.07,22147.72,22165.08,466.0753395963766,466.72866274039734
1470036000,22164.76,22183.3,22125.91,22157.06,464.47884668487677,465.2770931406267
1470187200,21743.32,21821.07,21728.19,21800.96,455.2408616211069,459.85985415299183
1470190800,21800.94,21800.94,21725.38,21760.44,445.3787387049706,450.30980016303874
1470194400,21761,21777.92,21745.68,21752.01,435.60271241792725,440.4907255614489
1470198000,21748.88,21807.26,21748.29,21796.18,427.02568091690773,431.3141966674175
1470201600,21793.2,21795.73,21742.68,21759.5,417.8874147446877,422.4565478307977
1470205200,21757.72,21822.22,21752.54,21773.38,409.28590889581756,413.58666182025263
1470208800,21775.85,21783.31,21742.73,21757.19,400.5645566941639,404.92523279499073
1470273600,21873.36,21922.42,21788.31,21813.87,393.27381509967745,396.9191858969207
1470277200,21811.9,21863.49,21795.65,21860.87,387.14864988302725,390.21123249135235
1470280800,21860.56,21878.32,21851.74,21861.48,381.1585067527849,384.15357831790607
1470284400,21863.68,21893.53,21863.68,21882.29,375.7271352675234,378.44282101015415
1470288000,21882.36,21897.47,21859.26,21868.35,370.0967269051289,372.91193108632615
1470291600,21868.54,21891.46,21838.8,21889.79,365.0267971698595,367.5617620374942
1470295200,21889.44,21904.62,21819.14,21848.15,359.1598907236694,362.09334394676443
1470360000,21961.05,22112.78,21961.05,22112.78,359.0136982705444,359.0867944971069
1470363600,22107.43,22141.94,22101.74,22117.59,358.83884646937076,358.9262723699576
1470367200,22117.58,22165.03,22109.89,22153.54,359.29555453726425,359.0672005033175
1470370800,22150.02,22153.68,22128.25,22132.64,359.1529506202605,359.2242525787624
1470374400,22131.92,22161.23,22121.63,22137.93,358.9916325598351,359.0722915900478
1470378000,22141.89,22153.95,22107.66,22146.86,358.88950458839827,358.9405685741167
1470381600,22145.46,22193.29,22137.72,22153.97,358.8054899513518,358.847497269875
1470619200,22324.18,22424.19,22260.07,22389.83,363.57893936334585,361.1922146573488
1470622800,22387,22452.27,22372.9,22406.53,368.35693992042434,365.9679396418851
1470626400,22406.95,22435.22,22402.53,22421.25,373.095574863979,370.72625739220166
1470630000,22420.07,22424.48,22390.03,22395.46,376.9376208213216,375.0165978426503
1470633600,22394.29,22440.63,22389.99,22406.21,380.6942421012318,378.8159314612767
1470637200,22407.04,22464.3,22394.32,22462.68,385.335156556921,383.0146993290764
1470640800,22463.17,22503.28,22456.09,22479.6,389.98281871516883,387.6589876360449
1470705600,22464.1,22496.75,22424.49,22437.51,393.38656825504586,391.68469348510735
1470709200,22435.6,22439.45,22402.91,22425.82,396.2431143484464,394.8148413017461
1470712800,22426.42,22471.71,22419.06,22452.26,399.3822551089688,397.8126847287076
1470716400,22445.61,22482.79,22445.61,22475.74,402.7277195397364,401.0549873243526
1470720000,22476.18,22484.02,22436.87,22456.23,405.35952256703604,404.04362105338623
1470723600,22455.38,22471.98,22423.1,22471.2,408.03764745013905,406.69858500858754
1470727200,22470.69,22476.11,22436.22,22463.94,410.28866937043495,409.163158410287
1470792000,22511.1,22591.4,22476.42,22584.38,414.83253852627604,412.5606039483555
1470795600,22584.26,22618.04,22545.55,22563.67,418.5799706153921,416.70625457083406
1470799200,22563.78,22570.31,22542.69,22558.45,421.89235948037094,420.2361650478815
1470802800,22555.87,22580.14,22550.84,22572.81,425.2018915884364,423.5471255344037
1470806400,22572.71,22579.81,22412.81,22455.72,425.72608330379444,425.4639874461154
1470810000,22455.49,22462.66,22399.29,22415.13,425.20604504338917,425.4660641735918
1470813600,22414.77,22491.83,22408.58,22469.34,425.69382736019907,425.4499362017941
1470878400,22412.31,22587.31,22359.92,22540.23,427.4977981310876,426.59581274564334
1470882000,22540.99,22554.85,22474.55,22519.83,428.62771002962836,428.062754080358
1470885600,22519.61,22540.95,22514.51,22535.51,429.8762294255721,429.2519697276002
1470889200,22541.02,22571.34,22541.02,22559.8,431.419836423629,430.64803292460056
1470892800,22562.47,22678.36,22549.14,22654.35,434.7315785933606,433.0757075084948
1470896400,22653.41,22689.94,22584.45,22592.08,436.41418511719166,435.57288185527614
1470900000,22592.21,22604.78,22543.08,22588.9,437.7890351642345,437.1016101407131
1470964800,22788.88,22816.75,22704.82,22727.91,441.87775131283706,439.8333932385358
1470968400,22728.26,22768.16,22704.05,22746.18,446.00453857601315,443.9411449444251
1470972000,22744.52,22770.48,22731.12,22755.51,449.9769859735861,447.99076227479964
1470975600,22748.3,22759.49,22738.47,22743.46,453.34799621508137,451.66249109433375
1470979200,22741.43,22800.58,22723.01,22778.96,457.1488769563475,455.24843658571444
1470982800,22776.43,22795.07,22745.27,22786.32,460.76383676640035,458.95635686137393
1470986400,22785.65,22787.04,22756.38,22771.38,463.7278390107531,462.2458378885767
1471224000,22765.23,22909.84,22765.23,22876.27,468.60389802284044,466.16586851679676
1471227600,22876.25,22893.09,22845.84,22883.38,473.2370352987782,470.9204666608093
1471231200,22885.54,22946.41,22877.8,22930.74,478.4878300696946,475.8624326842364
1471234800,22936.44,22975.74,22919.46,22953.83,483.81355445322697,481.1506922614608
1471238400,22957.75,22966.34,22915.73,22922.24,488.0519057064703,485.9327300798486
1471242000,22919.63,22960.73,22916.46,22954.57,492.6016307776845,490.3267682420774
1471245600,22952.49,22965.68,22930.79,22937.13,496.39420187386713,494.4979163257758
1471310400,23008.09,23084.52,22841.66,22906.45,499.18136840905936,497.78778514146325
1471314000,22906.72,22954.75,22901.59,22905.08,501.62650898038555,500.40393869472246
1471317600,22901.84,22930.82,22877.13,22926.87,504.2337939493591,502.9301514648723
1471321200,22920.17,22974.94,22919.06,22962.66,507.2913152096553,505.7625545795072
1471324800,22963.08,22978.18,22915.67,22948.7,509.72542243229327,508.5083688209743
1471328400,22950.73,22964.12,22890.01,22894.23,510.70548855441666,510.21545549335497
1471332000,22893.62,22950.41,22893.62,22933.92,512.2874959172368,511.49649223582674
1471396800,22995.51,23008.59,22912.16,22988.16,514.7521989162269,513.5198474167319
1471400400,22983.31,23029.48,22950.05,22955.19,516.2145151842597,515.4833570502433
1471404000,22956.96,22972.29,22939.43,22963.51,517.5916800820487,516.9030976331542
1471407600,22955.35,22972.73,22946.83,22962.37,518.6867541579668,518.1392171200077
1471411200,22959.46,23001.13,22946.02,22988.6,520.0908626182063,519.3888083880865
1471414800,22989.17,22997.43,22851.35,22861.61,518.5478836252296,519.319373121718
1471418400,22863.57,22888.36,22775.87,22794.55,515.4562337172974,517.0020586712635
1471483200,23046.69,23103.91,23031.57,23089.94,518.5543567146815,517.0052952159895
1471486800,23090.16,23167.85,23079.79,23158.62,522.7715618459151,520.6629592802983
1471490400,23157.81,23193.9,23153.67,23163.88,526.7150617714688,524.7433118086919
1471494000,23152.12,23169.04,23138.99,23158.99,530.180641642437,528.4478517069529
1471497600,23158.51,23164.48,23035.87,23040.31,530.780344610339,530.480493126388
