time,Open,High,Low,Close
2015-06-19 06:20:00,26964.51,26965.14,26701.72,26839.15
2015-06-19 07:20:00,26838.11,26838.11,26747.58,26760.53
2015-06-22 01:20:00,26854.32,26928.95,26831.78,26832.88
2015-06-22 02:20:00,26833.0,26894.89,26811.66,26873.57
2015-06-22 03:20:00,26871.56,26893.28,26856.58,26878.03
2015-06-22 04:20:00,26882.87,26890.03,26859.08,26863.65
2015-06-22 05:20:00,26862.72,26914.73,26826.34,26907.01
2015-06-22 06:20:00,26904.81,26967.41,26893.24,26964.98
2015-06-22 07:20:00,26964.56,27166.52,26957.47,27080.85
2015-06-23 01:20:00,27126.47,27242.79,27037.05,27189.9
2015-06-23 02:20:00,27194.94,27230.69,27008.51,27015.18
2015-06-23 03:20:00,27015.14,27186.57,27013.0,27174.36
2015-06-23 04:20:00,27174.39,27223.34,27160.04,27201.77
2015-06-23 05:20:00,27201.57,27304.26,27194.4,27283.09
2015-06-23 06:20:00,27283.24,27376.2,27254.0,27350.44
2015-06-23 07:20:00,27350.25,27406.41,27314.81,27333.46
2015-06-24 01:20:00,27397.37,27470.5,27354.47,27383.51
2015-06-24 02:20:00,27383.11,27425.89,27342.11,27381.04
2015-06-24 03:20:00,27382.58,27387.22,27353.06,27381.2
2015-06-24 04:20:00,27377.73,27396.56,27320.86,27320.86
2015-06-24 05:20:00,27327.48,27397.58,27292.85,27395.56
2015-06-24 06:20:00,27394.87,27432.07,27370.06,27421.23
2015-06-24 07:20:00,27420.97,27451.48,27376.53,27404.97
2015-06-25 01:20:00,27329.17,27350.49,27209.28,27216.85
2015-06-25 02:20:00,27220.47,27304.67,27207.2,27272.24
2015-06-25 03:20:00,27275.06,27327.03,27265.26,27321.08
2015-06-25 04:20:00,27315.39,27325.5,27288.6,27306.85
2015-06-25 05:20:00,27304.08,27311.87,27212.83,27221.79
2015-06-25 06:20:00,27223.59,27233.42,27120.72,27176.18
2015-06-25 07:20:00,27174.14,27215.66,27142.1,27145.75
2015-06-26 01:20:00,27016.09,27016.09,26711.02,26854.66
2015-06-26 02:20:00,26854.71,26882.32,26763.96,26780.72
2015-06-26 03:20:00,26780.41,26802.16,26707.15,26740.96
2015-06-26 04:20:00,26752.94,26769.07,26686.65,26743.21
2015-06-26 05:20:00,26739.83,26747.73,26623.17,26659.19
2015-06-26 06:20:00,26663.5,26718.56,26522.45,26717.61
2015-06-26 07:20:00,26714.71,26798.8,26651.32,26663.87
2015-06-29 01:20:00,26560.13,26631.51,26126.13,26217.54
